index,Core Density,CC AB,F1,Team_Strength,Team Size,Impurity,Indegree_Team_A,Indegree_Team_B,Outdegree_Team_A,Outdegree_Team_B,External Network Density
Density_40_TS_5_embed_P30N_C10N_trial_64,40.0,-0.9998529064076608,0.9972799999999914,0.153,5,0.0,10.0,10.0,95.0,95.0,8.0
Density_40_TS_5_embed_P30N_C10N_trial_65,40.0,-0.8697686494772771,0.5207866666666624,0.0685,5,0.0,100.0,100.0,70.0,70.0,3.466666666666667
Density_40_TS_5_embed_P30N_C10N_trial_66,40.0,-0.9336867367607992,0.746283333333325,0.2022,5,0.0,5.0,5.0,60.0,60.0,9.366666666666667
Density_40_TS_5_embed_P30N_C10N_trial_67,40.0,-0.9975061037339438,0.9623299999999816,0.2774,5,0.0,5.0,5.0,35.0,35.0,6.033333333333333
Density_40_TS_5_embed_P30N_C10N_trial_68,40.0,-0.3323428019236213,0.0188066666666666,0.0567,5,0.0,90.0,90.0,95.0,95.0,5.566666666666666
Density_40_TS_5_embed_P30N_C10N_trial_69,40.0,-0.9805777945453156,0.9397433333333102,0.4729,5,0.0,5.0,5.0,5.0,5.0,7.3
Density_40_TS_5_embed_P30N_C10N_trial_70,40.0,-0.8958292682011172,0.3433033333333274,0.2068,5,0.0,25.0,25.0,20.0,20.0,5.0
Density_40_TS_5_embed_P30N_C10N_trial_71,40.0,-0.8536322945865349,0.0094766666666666,0.0922,5,0.0,90.0,90.0,30.0,30.0,2.6333333333333333
Density_40_TS_5_embed_P30N_C10N_trial_72,40.0,-0.8888078325992574,0.3624666666666631,0.076,5,0.0,60.0,60.0,70.0,70.0,6.5
Density_40_TS_5_embed_P30N_C10N_trial_73,40.0,-0.9281981039365674,0.4964833333333305,0.1044,5,0.0,40.0,40.0,75.0,75.0,3.633333333333333
Density_40_TS_5_embed_P30N_C10N_trial_74,40.0,-0.8424831589719699,0.3579899999999876,0.0988,5,0.0,65.0,65.0,35.0,35.0,2.2333333333333334
Density_40_TS_5_embed_P30N_C10N_trial_75,40.0,-0.8276681925716505,0.2529099999999928,0.0984999999999999,5,0.0,70.0,70.0,40.0,40.0,2.6
Density_40_TS_5_embed_P30N_C10N_trial_76,40.0,-0.8125916789462831,0.0620366666666657,0.0668,5,0.0,70.0,70.0,70.0,70.0,9.9
Density_40_TS_5_embed_P30N_C10N_trial_77,40.0,-0.9776609404755512,0.9422599999999836,0.3534,5,0.0,10.0,10.0,10.0,10.0,7.833333333333333
Density_40_TS_5_embed_P30N_C10N_trial_78,40.0,-0.7940911126345906,0.0991299999999941,0.3257,5,0.0,50.0,50.0,5.0,5.0,3.633333333333333
Density_40_TS_5_embed_P30N_C10N_trial_79,40.0,-0.9619845885176148,0.8499866666666637,0.1787,5,0.0,10.0,10.0,80.0,80.0,5.033333333333333
Density_40_TS_5_embed_P30N_C10N_trial_80,40.0,-0.9184699803073936,0.2927199999999967,0.0659,5,0.0,85.0,85.0,95.0,95.0,2.566666666666667
Density_40_TS_5_embed_P30N_C10N_trial_81,40.0,-0.9288550244357504,0.0407299999999988,0.0861,5,0.0,30.0,30.0,75.0,75.0,4.8
Density_40_TS_5_embed_P30N_C10N_trial_82,40.0,-0.8690907854908003,0.1662666666666637,0.0808,5,0.0,35.0,35.0,65.0,65.0,7.666666666666667
Density_40_TS_5_embed_P30N_C10N_trial_83,40.0,-0.8567577727378001,0.2172933333333309,0.0896,5,0.0,60.0,60.0,40.0,40.0,5.333333333333333
Density_40_TS_5_embed_P30N_C10N_trial_84,40.0,-0.9685069171464756,0.8355266666666543,0.1442999999999999,5,0.0,15.0,15.0,70.0,70.0,5.633333333333334
Density_40_TS_5_embed_P30N_C10N_trial_85,40.0,-0.8900510397219242,0.1797899999999974,0.06,5,0.0,95.0,95.0,95.0,95.0,3.733333333333333
Density_40_TS_5_embed_P30N_C10N_trial_86,40.0,-0.8697744147345601,0.4048133333333288,0.0777,5,0.0,50.0,50.0,70.0,70.0,8.766666666666667
Density_40_TS_5_embed_P30N_C10N_trial_87,40.0,-0.9816392880876434,0.8548399999999914,0.2005,5,0.0,20.0,20.0,25.0,25.0,4.5
Density_40_TS_5_embed_P30N_C10N_trial_88,40.0,-0.924879678454676,0.1064633333333316,0.073,5,0.0,60.0,60.0,80.0,80.0,9.1
Density_40_TS_5_embed_P30N_C10N_trial_89,40.0,-0.8955804742795035,0.2632999999999975,0.0725,5,0.0,90.0,90.0,50.0,50.0,4.433333333333334
Density_40_TS_5_embed_P30N_C10N_trial_90,40.0,-0.8165832763809708,0.200489999999998,0.0661,5,0.0,60.0,60.0,90.0,90.0,4.833333333333333
Density_40_TS_5_embed_P30N_C10N_trial_91,40.0,-0.9777003687583158,0.9082866666666556,0.2972,5,0.0,20.0,20.0,10.0,10.0,6.266666666666667
Density_40_TS_5_embed_P30N_C10N_trial_92,40.0,-0.9724128795362568,0.9055899999999968,0.2688,5,0.0,5.0,5.0,60.0,60.0,2.6666666666666665
Density_40_TS_5_embed_P30N_C10N_trial_93,40.0,-0.9505183470815304,0.7077133333333316,0.0999,5,0.0,45.0,45.0,65.0,65.0,3.066666666666667
Density_40_TS_5_embed_P30N_C10N_trial_94,40.0,-0.9291643579944888,0.4255866666666656,0.087,5,0.0,25.0,25.0,80.0,80.0,5.3
Density_40_TS_5_embed_P30N_C10N_trial_95,40.0,-0.914943074257616,0.6770733333333299,0.1212,5,0.0,15.0,15.0,95.0,95.0,8.366666666666667
Density_40_TS_5_embed_P30N_C10N_trial_96,40.0,-0.4989335960079308,0.0818499999999994,0.0555,5,0.0,80.0,80.0,80.0,80.0,3.7666666666666666
Density_40_TS_5_embed_P30N_C10N_trial_97,40.0,-0.998263743744178,0.9940099999999912,0.158,5,0.0,10.0,10.0,85.0,85.0,9.433333333333334
Density_40_TS_5_embed_P30N_C10N_trial_98,40.0,-0.5919517930060328,0.0097366666666666,0.0627,5,0.0,95.0,95.0,80.0,80.0,4.366666666666666
Density_40_TS_5_embed_P30N_C10N_trial_99,40.0,-0.9992801122994064,0.9879633333333084,0.1442999999999999,5,0.0,10.0,10.0,90.0,90.0,8.866666666666667
Density_60_TS_5_embed_P30N_C10N_trial_0,60.0,-1.0,0.9999999999999928,0.4407,5,0.0,5.0,5.0,80.0,80.0,3.2333333333333334
Density_60_TS_5_embed_P30N_C10N_trial_1,60.0,-0.98399761732879,0.9608699999999932,0.1406,5,0.0,35.0,35.0,90.0,90.0,9.7
Density_60_TS_5_embed_P30N_C10N_trial_2,60.0,-0.9408854588211162,0.8404899999999955,0.1196999999999999,5,0.0,70.0,70.0,90.0,90.0,6.7
Density_60_TS_5_embed_P30N_C10N_trial_3,60.0,-0.9277675797366696,0.743619999999993,0.1782,5,0.0,20.0,20.0,95.0,95.0,6.233333333333333
Density_60_TS_5_embed_P30N_C10N_trial_4,60.0,-0.9996643923808294,0.9983466666666648,0.1529,5,0.0,70.0,70.0,60.0,60.0,3.3666666666666667
Density_60_TS_5_embed_P30N_C10N_trial_5,60.0,-0.9561974312172388,0.8302166666666586,0.3202,5,0.0,30.0,30.0,15.0,15.0,7.933333333333334
Density_60_TS_5_embed_P30N_C10N_trial_6,60.0,-0.9467313146526278,0.6824966666666494,0.2388,5,0.0,55.0,55.0,20.0,20.0,9.066666666666666
Density_60_TS_5_embed_P30N_C10N_trial_7,60.0,-0.8886157265004535,0.2215666666666648,0.1212,5,0.0,60.0,60.0,75.0,75.0,6.233333333333333
Density_60_TS_5_embed_P30N_C10N_trial_8,60.0,-0.5527591166401565,0.0602633333333311,0.1888,5,0.0,95.0,95.0,20.0,20.0,6.766666666666667
Density_60_TS_5_embed_P30N_C10N_trial_9,60.0,-0.98739821723333,0.9705466666666642,0.2091,5,0.0,20.0,20.0,100.0,100.0,3.566666666666667
Density_60_TS_5_embed_P30N_C10N_trial_10,60.0,-0.9286319861042964,0.7884699999999977,0.1769,5,0.0,35.0,35.0,55.0,55.0,5.633333333333334
Density_60_TS_5_embed_P30N_C10N_trial_11,60.0,-0.9527625973940728,0.5979533333333276,0.0993,5,0.0,90.0,90.0,100.0,100.0,3.733333333333333
Density_60_TS_5_embed_P30N_C10N_trial_12,60.0,-0.9707340486482148,0.9025766666666638,0.1450999999999999,5,0.0,25.0,25.0,100.0,100.0,9.1
Density_60_TS_5_embed_P30N_C10N_trial_13,60.0,-0.8918004787655196,0.3462133333333274,0.1871,5,0.0,45.0,45.0,55.0,55.0,2.6333333333333333
Density_60_TS_5_embed_P30N_C10N_trial_14,60.0,-0.9999998886825208,0.993823333333324,0.5166999999999999,5,0.0,5.0,5.0,50.0,50.0,5.3
Density_60_TS_5_embed_P30N_C10N_trial_15,60.0,-0.925603863692436,0.7700499999999881,0.2085,5,0.0,40.0,40.0,50.0,50.0,2.066666666666667
Density_60_TS_5_embed_P30N_C10N_trial_16,60.0,-0.9549423871052728,0.8688899999999966,0.1625,5,0.0,60.0,60.0,50.0,50.0,5.133333333333334
Density_60_TS_5_embed_P30N_C10N_trial_17,60.0,-0.9124494984319488,0.3263799999999911,0.1465,5,0.0,50.0,50.0,85.0,85.0,3.633333333333333
Density_60_TS_5_embed_P30N_C10N_trial_18,60.0,-0.9510223576354984,0.8271999999999782,0.2027,5,0.0,75.0,75.0,30.0,30.0,2.1
Density_60_TS_5_embed_P30N_C10N_trial_19,60.0,-0.9968088430451512,0.9812199999999937,0.2279,5,0.0,35.0,35.0,35.0,35.0,7.1
Density_60_TS_5_embed_P30N_C10N_trial_20,60.0,-0.870798015773325,0.173526666666664,0.1327,5,0.0,85.0,85.0,35.0,35.0,8.833333333333334
Density_60_TS_5_embed_P30N_C10N_trial_21,60.0,-0.8444899745271689,0.2767866666666631,0.1057,5,0.0,100.0,100.0,80.0,80.0,4.5
Density_60_TS_5_embed_P30N_C10N_trial_22,60.0,-0.9579596873648668,0.7313599999999907,0.1202999999999999,5,0.0,65.0,65.0,85.0,85.0,2.8666666666666667
Density_60_TS_5_embed_P30N_C10N_trial_23,60.0,-0.9785025079495416,0.8219633333333128,0.1133,5,0.0,90.0,90.0,65.0,65.0,9.5
Density_60_TS_5_embed_P30N_C10N_trial_24,60.0,-0.9995814622535656,0.9989733333333296,0.4039,5,0.0,10.0,10.0,45.0,45.0,7.566666666666666
Density_60_TS_5_embed_P30N_C10N_trial_25,60.0,-0.9471338136054616,0.7639499999999974,0.1333,5,0.0,60.0,60.0,65.0,65.0,2.7666666666666666
Density_60_TS_5_embed_P30N_C10N_trial_26,60.0,-0.9998626589029316,0.9953166666666609,0.2136,5,0.0,15.0,15.0,85.0,85.0,8.0
Density_60_TS_5_embed_P30N_C10N_trial_27,60.0,-0.9952184193936264,0.9698933333333196,0.2142,5,0.0,25.0,25.0,50.0,50.0,6.533333333333333
Density_60_TS_5_embed_P30N_C10N_trial_28,60.0,-0.2230247687487766,0.1328999999999979,0.0942,5,0.0,85.0,85.0,95.0,95.0,8.433333333333334
Density_60_TS_5_embed_P30N_C10N_trial_29,60.0,-0.9829852271949062,0.952663333333332,0.184,5,0.0,50.0,50.0,45.0,45.0,2.466666666666667
Density_60_TS_5_embed_P30N_C10N_trial_30,60.0,-0.999762369421492,0.9869033333333296,0.5050000000000001,5,0.0,5.0,5.0,45.0,45.0,4.066666666666666
Density_60_TS_5_embed_P30N_C10N_trial_31,60.0,-0.9618767102030998,0.9098466666666642,0.2023,5,0.0,25.0,25.0,70.0,70.0,5.0
Density_60_TS_5_embed_P30N_C10N_trial_32,60.0,-0.9835180035288236,0.8890666666666587,0.124,5,0.0,40.0,40.0,95.0,95.0,8.366666666666667
Density_60_TS_5_embed_P30N_C10N_trial_33,60.0,-0.9215648954507974,0.5912066666666633,0.1367,5,0.0,50.0,50.0,75.0,75.0,2.2
Density_60_TS_5_embed_P30N_C10N_trial_34,60.0,-0.9517100934840927,0.7212366666666574,0.1231,5,0.0,75.0,75.0,65.0,65.0,5.9
Density_60_TS_5_embed_P30N_C10N_trial_35,60.0,-0.9633973819257812,0.8913599999999945,0.1697,5,0.0,40.0,40.0,75.0,75.0,7.566666666666666
Density_60_TS_5_embed_P30N_C10N_trial_36,60.0,-0.8951192904136571,0.4251399999999985,0.1972,5,0.0,20.0,20.0,90.0,90.0,5.266666666666667
Density_60_TS_5_embed_P30N_C10N_trial_37,60.0,-0.9659644651404092,0.9040266666666632,0.1404,5,0.0,50.0,50.0,85.0,85.0,4.866666666666666
Density_60_TS_5_embed_P30N_C10N_trial_38,60.0,-0.9938439860757128,0.9530533333333296,0.2676,5,0.0,40.0,40.0,30.0,30.0,3.533333333333333
Density_60_TS_5_embed_P30N_C10N_trial_39,60.0,-0.8554428323947632,0.5077566666666546,0.1349,5,0.0,45.0,45.0,65.0,65.0,9.766666666666667
Density_60_TS_5_embed_P30N_C10N_trial_40,60.0,-0.9597303070579288,0.8914633333333304,0.215,5,0.0,20.0,20.0,90.0,90.0,4.966666666666667
Density_60_TS_5_embed_P30N_C10N_trial_41,60.0,-0.8153991008520387,0.4108266666666564,0.1468999999999999,5,0.0,55.0,55.0,65.0,65.0,6.166666666666667
Density_60_TS_5_embed_P30N_C10N_trial_42,60.0,-0.9864614959901712,0.9599866666666534,0.1812,5,0.0,30.0,30.0,65.0,65.0,5.466666666666667
Density_60_TS_5_embed_P30N_C10N_trial_43,60.0,-0.9999535263073048,0.9960866666666508,0.4699000000000001,5,0.0,15.0,15.0,20.0,20.0,4.733333333333333
Density_60_TS_5_embed_P30N_C10N_trial_44,60.0,-0.8581867505198801,0.2208766666666643,0.1137,5,0.0,60.0,60.0,85.0,85.0,9.0
Density_60_TS_5_embed_P30N_C10N_trial_45,60.0,-0.9852917002962628,0.971059999999986,0.4723,5,0.0,10.0,10.0,25.0,25.0,5.6
Density_60_TS_5_embed_P30N_C10N_trial_46,60.0,-0.99346521650418,0.8654199999999794,0.2617,5,0.0,50.0,50.0,25.0,25.0,4.666666666666667
Density_60_TS_5_embed_P30N_C10N_trial_47,60.0,-0.9564654455633226,0.8596166666666387,0.27,5,0.0,35.0,35.0,25.0,25.0,5.3
Density_60_TS_5_embed_P30N_C10N_trial_48,60.0,-0.9691699552613688,0.917506666666662,0.1189,5,0.0,70.0,70.0,85.0,85.0,6.233333333333333
Density_60_TS_5_embed_P30N_C10N_trial_49,60.0,-0.3332792936311694,0.0694466666666639,0.3146,5,0.0,100.0,100.0,10.0,10.0,2.3666666666666667
Density_60_TS_5_embed_P30N_C10N_trial_50,60.0,-0.9661054199484836,0.8722499999999987,0.3645,5,0.0,10.0,10.0,60.0,60.0,4.8
Density_60_TS_5_embed_P30N_C10N_trial_51,60.0,-0.999992086113662,0.9838433333333326,0.4563,5,0.0,5.0,5.0,95.0,95.0,2.566666666666667
Density_60_TS_5_embed_P30N_C10N_trial_52,60.0,-0.9361686652192904,0.8389399999999957,0.4603,5,0.0,10.0,10.0,45.0,45.0,4.333333333333333
Density_60_TS_5_embed_P30N_C10N_trial_53,60.0,-0.9263943119628631,0.4865399999999896,0.1199,5,0.0,55.0,55.0,60.0,60.0,8.966666666666667
Density_60_TS_5_embed_P30N_C10N_trial_54,60.0,-0.968280052407268,0.4916133333333302,0.0966,5,0.0,95.0,95.0,95.0,95.0,4.333333333333333
Density_60_TS_5_embed_P30N_C10N_trial_55,60.0,-0.9802361925263182,0.9181099999999962,0.1711,5,0.0,30.0,30.0,95.0,95.0,1.9666666666666663
Density_60_TS_5_embed_P30N_C10N_trial_56,60.0,-0.8269151561719797,0.2917899999999956,0.1435999999999999,5,0.0,85.0,85.0,40.0,40.0,6.2
Density_60_TS_5_embed_P30N_C10N_trial_57,60.0,-0.8925915621726769,0.5690699999999875,0.2963,5,0.0,50.0,50.0,10.0,10.0,9.4
Density_60_TS_5_embed_P30N_C10N_trial_58,60.0,-0.999999985652119,0.9974933333333316,0.1856,5,0.0,30.0,30.0,90.0,90.0,2.466666666666667
Density_60_TS_5_embed_P30N_C10N_trial_59,60.0,-0.9151550367702456,0.7063166666666184,0.3639,5,0.0,40.0,40.0,25.0,25.0,2.7333333333333334
Density_60_TS_5_embed_P30N_C10N_trial_60,60.0,-0.9930544406262488,0.7633299999999927,0.1774,5,0.0,65.0,65.0,45.0,45.0,2.9
Density_60_TS_5_embed_P30N_C10N_trial_61,60.0,-0.9634347562448524,0.7108666666666639,0.1090999999999999,5,0.0,85.0,85.0,100.0,100.0,4.3
Density_60_TS_5_embed_P30N_C10N_trial_62,60.0,-0.9814344081017236,0.9590666666666536,0.2316,5,0.0,20.0,20.0,50.0,50.0,8.5
Density_60_TS_5_embed_P30N_C10N_trial_63,60.0,-0.9810493721968462,0.8870999999999976,0.2334,5,0.0,25.0,25.0,35.0,35.0,6.766666666666667
Density_60_TS_5_embed_P30N_C10N_trial_64,60.0,-0.8842100071790708,0.2751633333333306,0.18,5,0.0,80.0,80.0,25.0,25.0,6.266666666666667
Density_60_TS_5_embed_P30N_C10N_trial_65,60.0,-0.8913115510265588,0.3953866666666548,0.1164999999999999,5,0.0,100.0,100.0,55.0,55.0,9.733333333333333
Density_60_TS_5_embed_P30N_C10N_trial_66,60.0,-0.99903606733493,0.9872299999999952,0.1839,5,0.0,20.0,20.0,95.0,95.0,6.133333333333334
Density_60_TS_5_embed_P30N_C10N_trial_67,60.0,-0.9360137738304032,0.6520966666666614,0.1292,5,0.0,60.0,60.0,100.0,100.0,5.4
Density_60_TS_5_embed_P30N_C10N_trial_68,60.0,-0.8479936447476712,0.2733666666666626,0.1018999999999999,5,0.0,90.0,90.0,100.0,100.0,7.133333333333334
Density_60_TS_5_embed_P30N_C10N_trial_69,60.0,-0.9669291678551132,0.92092666666664,0.3106,5,0.0,15.0,15.0,60.0,60.0,3.7666666666666666
Density_60_TS_5_embed_P30N_C10N_trial_70,60.0,-0.9295905301539058,0.0144099999999998,0.1132,5,0.0,90.0,90.0,65.0,65.0,2.1666666666666665
Density_60_TS_5_embed_P30N_C10N_trial_71,60.0,-0.996544274333845,0.9843199999999972,0.1286,5,0.0,80.0,80.0,70.0,70.0,3.566666666666667
Density_60_TS_5_embed_P30N_C10N_trial_72,60.0,-0.9766681773667388,0.9318699999999784,0.274,5,0.0,25.0,25.0,40.0,40.0,4.033333333333333
Density_60_TS_5_embed_P30N_C10N_trial_73,60.0,-0.9465421233703344,0.8605599999999936,0.1691,5,0.0,90.0,90.0,45.0,45.0,2.3666666666666667
Density_60_TS_5_embed_P30N_C10N_trial_74,60.0,-0.7687694555713348,0.105573333333331,0.1499,5,0.0,55.0,55.0,55.0,55.0,5.0
Density_60_TS_5_embed_P30N_C10N_trial_75,60.0,-0.871304174684064,0.3503033333333271,0.2792,5,0.0,70.0,70.0,10.0,10.0,6.533333333333333
Density_60_TS_5_embed_P30N_C10N_trial_76,60.0,-0.9251437927863684,0.740923333333314,0.1398,5,0.0,65.0,65.0,50.0,50.0,9.4
Density_60_TS_5_embed_P30N_C10N_trial_77,60.0,-0.9999999999153988,0.998893333333324,0.3918,5,0.0,5.0,5.0,60.0,60.0,7.4
Density_60_TS_5_embed_P30N_C10N_trial_78,60.0,-0.8786764839512157,0.3046866666666625,0.121,5,0.0,75.0,75.0,60.0,60.0,3.0
Density_60_TS_5_embed_P30N_C10N_trial_79,60.0,-0.996685937924432,0.9879166666666636,0.1876999999999999,5,0.0,50.0,50.0,40.0,40.0,3.4
Density_60_TS_5_embed_P30N_C10N_trial_80,60.0,-0.8649116150822396,0.3205933333333287,0.1617,5,0.0,65.0,65.0,35.0,35.0,9.633333333333333
Density_60_TS_5_embed_P30N_C10N_trial_81,60.0,-0.6326422122432903,0.1768133333333309,0.118,5,0.0,85.0,85.0,55.0,55.0,5.0
Density_60_TS_5_embed_P30N_C10N_trial_82,60.0,-0.962139602889758,0.8671399999999959,0.2066,5,0.0,15.0,15.0,85.0,85.0,7.266666666666667
Density_60_TS_5_embed_P30N_C10N_trial_83,60.0,-0.9797427035300036,0.8839299999999937,0.1364,5,0.0,55.0,55.0,65.0,65.0,7.733333333333333
Density_60_TS_5_embed_P30N_C10N_trial_84,60.0,-0.8505473813943157,0.1543166666666644,0.1181,5,0.0,85.0,85.0,60.0,60.0,6.333333333333333
Density_60_TS_5_embed_P30N_C10N_trial_85,60.0,-0.901766633069894,0.457693333333327,0.1325,5,0.0,75.0,75.0,50.0,50.0,5.9
Density_60_TS_5_embed_P30N_C10N_trial_86,60.0,-0.8937507408194233,0.5044099999999894,0.1501,5,0.0,75.0,75.0,40.0,40.0,7.366666666666666
Density_60_TS_5_embed_P30N_C10N_trial_87,60.0,-0.944420429343174,0.6737866666666523,0.1281,5,0.0,70.0,70.0,65.0,65.0,7.733333333333333
Density_60_TS_5_embed_P30N_C10N_trial_88,60.0,-0.9999999999999776,0.9999533333333162,0.3958,5,0.0,10.0,10.0,25.0,25.0,7.2
Density_60_TS_5_embed_P30N_C10N_trial_89,60.0,-0.9574428910190912,0.894749999999994,0.3442999999999999,5,0.0,20.0,20.0,45.0,45.0,2.6333333333333333
Density_60_TS_5_embed_P30N_C10N_trial_90,60.0,-0.9822550044900756,0.9364733333333322,0.3298999999999999,5,0.0,10.0,10.0,95.0,95.0,2.6
Density_60_TS_5_embed_P30N_C10N_trial_91,60.0,-0.893074398692559,0.3388633333333299,0.1113,5,0.0,80.0,80.0,65.0,65.0,6.966666666666667
Density_60_TS_5_embed_P30N_C10N_trial_92,60.0,-0.781490441449975,0.0423066666666663,0.131,5,0.0,65.0,65.0,50.0,50.0,6.2
Density_60_TS_5_embed_P30N_C10N_trial_93,60.0,-0.9529316629048444,0.7283299999999905,0.1016,5,0.0,95.0,95.0,85.0,85.0,8.0
Density_60_TS_5_embed_P30N_C10N_trial_94,60.0,-0.821933848096559,0.23502666666666,0.0957,5,0.0,80.0,80.0,100.0,100.0,7.833333333333333
Density_60_TS_5_embed_P30N_C10N_trial_95,60.0,-0.924492203489218,0.4838733333333241,0.1299,5,0.0,95.0,95.0,55.0,55.0,4.533333333333333
Density_60_TS_5_embed_P30N_C10N_trial_96,60.0,-0.9693455752988828,0.908959999999997,0.2183999999999999,5,0.0,20.0,20.0,80.0,80.0,4.0
Density_60_TS_5_embed_P30N_C10N_trial_97,60.0,-0.9679561842547748,0.926359999999981,0.2171,5,0.0,20.0,20.0,50.0,50.0,10.233333333333333
Density_60_TS_5_embed_P30N_C10N_trial_98,60.0,-0.9917180606562886,0.9826666666666376,0.363,5,0.0,10.0,10.0,35.0,35.0,8.533333333333333
Density_60_TS_5_embed_P30N_C10N_trial_99,60.0,-0.93483019089861,0.8008899999999974,0.2343,5,0.0,20.0,20.0,70.0,70.0,3.033333333333333
Density_80_TS_5_embed_P30N_C10N_trial_0,80.0,-0.9162433650520594,0.7104466666666603,0.303,5,0.0,95.0,95.0,15.0,15.0,6.733333333333333
Density_80_TS_5_embed_P30N_C10N_trial_1,80.0,-0.9760859670157648,0.0318699999999995,0.1526999999999999,5,0.0,100.0,100.0,75.0,75.0,9.166666666666666
Density_80_TS_5_embed_P30N_C10N_trial_2,80.0,-0.9591721434153402,0.8314833333333105,0.2344,5,0.0,90.0,90.0,35.0,35.0,7.433333333333334
Density_80_TS_5_embed_P30N_C10N_trial_3,80.0,-0.999913769524814,0.9997399999999936,0.7031000000000001,5,0.0,25.0,25.0,10.0,10.0,3.966666666666667
Density_80_TS_5_embed_P30N_C10N_trial_4,80.0,-0.9953659536098184,0.9742566666666572,0.307,5,0.0,30.0,30.0,70.0,70.0,2.8666666666666667
Density_80_TS_5_embed_P30N_C10N_trial_5,80.0,-0.9828925596343928,0.9451533333333212,0.3592,5,0.0,50.0,50.0,20.0,20.0,7.966666666666667
Density_80_TS_5_embed_P30N_C10N_trial_6,80.0,-0.9618525635804231,0.7753499999999914,0.1696,5,0.0,95.0,95.0,60.0,60.0,9.466666666666669
Density_80_TS_5_embed_P30N_C10N_trial_7,80.0,-0.9436460990142648,0.8185199999999774,0.2532,5,0.0,70.0,70.0,40.0,40.0,4.566666666666666
Density_80_TS_5_embed_P30N_C10N_trial_8,80.0,-0.9964441903845608,0.9899033333333036,0.8464,5,0.0,20.0,20.0,5.0,5.0,3.933333333333333
Density_80_TS_5_embed_P30N_C10N_trial_9,80.0,-0.9999999999996344,0.9998133333333146,0.6006,5,0.0,10.0,10.0,20.0,20.0,9.433333333333334
Density_80_TS_5_embed_P30N_C10N_trial_10,80.0,-0.9798058815917976,0.914973333333312,0.3858,5,0.0,55.0,55.0,25.0,25.0,3.6666666666666665
Density_80_TS_5_embed_P30N_C10N_trial_11,80.0,-0.8773954037168179,0.6460466666666614,0.1684,5,0.0,70.0,70.0,80.0,80.0,5.966666666666667
Density_80_TS_5_embed_P30N_C10N_trial_12,80.0,-0.955512805624021,0.8763233333333326,0.1752,5,0.0,100.0,100.0,75.0,75.0,1.9333333333333331
Density_80_TS_5_embed_P30N_C10N_trial_13,80.0,-0.9870674180625022,0.889613333333319,0.2152,5,0.0,100.0,100.0,35.0,35.0,6.7
Density_80_TS_5_embed_P30N_C10N_trial_14,80.0,-0.993226380020926,0.9755199999999978,0.231,5,0.0,45.0,45.0,85.0,85.0,4.266666666666667
Density_80_TS_5_embed_P30N_C10N_trial_15,80.0,-0.9877215281443787,0.9694799999999966,0.3380999999999999,5,0.0,50.0,50.0,40.0,40.0,2.2666666666666666
Density_80_TS_5_embed_P30N_C10N_trial_16,80.0,-0.9997449398320912,0.9977599999999966,0.2324,5,0.0,30.0,30.0,85.0,85.0,9.566666666666666
Density_80_TS_5_embed_P30N_C10N_trial_17,80.0,-0.9840235708574472,0.9573599999999866,0.4333,5,0.0,55.0,55.0,20.0,20.0,2.533333333333333
Density_80_TS_5_embed_P30N_C10N_trial_18,80.0,-0.9999999999996756,0.999726666666659,0.3633,5,0.0,15.0,15.0,80.0,80.0,4.766666666666667
Density_80_TS_5_embed_P30N_C10N_trial_19,80.0,-0.9187601398818016,0.7336266666666454,0.4165,5,0.0,60.0,60.0,15.0,15.0,5.566666666666666
Density_80_TS_5_embed_P30N_C10N_trial_20,80.0,-0.9996044991603182,0.9979733333333178,0.7284,5,0.0,15.0,15.0,10.0,10.0,5.3
Density_80_TS_5_embed_P30N_C10N_trial_21,80.0,-0.9411616360711192,0.8251499999999843,0.1663,5,0.0,75.0,75.0,85.0,85.0,5.533333333333333
Density_80_TS_5_embed_P30N_C10N_trial_22,80.0,-0.9999999999983894,0.999786666666648,0.9045,5,0.0,5.0,5.0,5.0,5.0,6.166666666666667
Density_80_TS_5_embed_P30N_C10N_trial_23,80.0,-1.0,0.9999966666666642,0.502,5,0.0,20.0,20.0,35.0,35.0,3.466666666666667
Density_80_TS_5_embed_P30N_C10N_trial_24,80.0,-0.9999999999931282,0.9991766666666436,0.7628000000000001,5,0.0,5.0,5.0,25.0,25.0,3.033333333333333
Density_80_TS_5_embed_P30N_C10N_trial_25,80.0,-0.9995230197113226,0.994259999999988,0.3844999999999999,5,0.0,40.0,40.0,20.0,20.0,8.633333333333333
Density_80_TS_5_embed_P30N_C10N_trial_26,80.0,-0.9997454967550428,0.999189999999978,0.5408999999999999,5,0.0,20.0,20.0,15.0,15.0,9.633333333333333
Density_80_TS_5_embed_P30N_C10N_trial_27,80.0,-0.9709597596017396,0.8910099999999734,0.1599,5,0.0,90.0,90.0,70.0,70.0,9.533333333333331
Density_80_TS_5_embed_P30N_C10N_trial_28,80.0,-0.9841477221040468,0.961769999999996,0.1971,5,0.0,60.0,60.0,55.0,55.0,7.833333333333333
Density_80_TS_5_embed_P30N_C10N_trial_29,80.0,-0.8431041680222863,0.6582533333333171,0.1855,5,0.0,90.0,90.0,50.0,50.0,9.566666666666666
Density_80_TS_5_embed_P30N_C10N_trial_30,80.0,-0.999999998752047,0.9982433333333316,0.386,5,0.0,10.0,10.0,100.0,100.0,5.2
