index,Core Density,CC AB,F1,Team_Strength,Team Size,Impurity,Indegree_Team_A,Indegree_Team_B,Outdegree_Team_A,Outdegree_Team_B,External Network Density
TS_1_embed_P30N_C2N_trial_72,100.0,-0.9926575318925962,0.9962666666666594,0.495,1,0.0,3.0,3.0,11.0,11.0,2.033333333333333
TS_1_embed_P30N_C2N_trial_73,100.0,-0.8927564991899942,0.9468066666666604,0.195,1,0.0,2.0,2.0,13.0,13.0,9.466666666666669
TS_1_embed_P30N_C2N_trial_74,100.0,-0.3568156974999461,0.6773033333333195,0.1725,1,0.0,20.0,20.0,6.0,6.0,6.533333333333333
TS_1_embed_P30N_C2N_trial_75,100.0,-0.8109334639091587,0.8729133333333261,0.16,1,0.0,18.0,18.0,14.0,14.0,6.733333333333333
TS_1_embed_P30N_C2N_trial_76,100.0,-0.5358514632326578,0.7646099999999918,0.095,1,0.0,10.0,10.0,13.0,13.0,7.533333333333333
TS_1_embed_P30N_C2N_trial_77,100.0,-0.8610693393865546,0.9273333333333212,0.1674999999999999,1,0.0,20.0,20.0,7.0,7.0,5.833333333333333
TS_1_embed_P30N_C2N_trial_78,100.0,-0.1159255966571597,0.559166666666654,0.1575,1,0.0,13.0,13.0,19.0,19.0,3.9
TS_1_embed_P30N_C2N_trial_79,100.0,0.4597249915551131,0.3719666666666615,0.105,1,0.0,19.0,19.0,16.0,16.0,9.533333333333331
TS_1_embed_P30N_C2N_trial_80,100.0,0.0171229248612939,0.5330299999999955,0.155,1,0.0,12.0,12.0,12.0,12.0,7.133333333333334
TS_1_embed_P30N_C2N_trial_81,100.0,-0.4632669719611925,0.7317366666666549,0.2225,1,0.0,7.0,7.0,9.0,9.0,3.6666666666666665
TS_1_embed_P30N_C2N_trial_82,100.0,-0.1961229487692158,0.6109566666666605,0.2375,1,0.0,16.0,16.0,1.0,1.0,6.5
TS_1_embed_P30N_C2N_trial_83,100.0,-0.9912684477063988,0.9866433333333198,0.18,1,0.0,8.0,8.0,15.0,15.0,7.7
TS_1_embed_P30N_C2N_trial_84,100.0,-0.8122667105455382,0.9012666666666516,0.235,1,0.0,6.0,6.0,6.0,6.0,8.433333333333334
TS_1_embed_P30N_C2N_trial_85,100.0,-0.7535994535526387,0.8764999999999864,0.34,1,0.0,6.0,6.0,12.0,12.0,1.9666666666666663
TS_1_embed_P30N_C2N_trial_86,100.0,-0.9713245623666844,0.9730799999999894,0.23,1,0.0,3.0,3.0,20.0,20.0,5.066666666666666
TS_1_embed_P30N_C2N_trial_87,100.0,-0.7516828542395384,0.8753266666666655,0.1175,1,0.0,16.0,16.0,16.0,16.0,3.6
TS_1_embed_P30N_C2N_trial_88,100.0,0.4311891965856536,0.3706599999999942,0.12,1,0.0,19.0,19.0,13.0,13.0,8.5
TS_1_embed_P30N_C2N_trial_89,100.0,-0.9875570307503004,0.952736666666654,0.24,1,0.0,4.0,4.0,14.0,14.0,9.066666666666666
TS_1_embed_P30N_C2N_trial_90,100.0,-0.8745133039915155,0.8660266666666478,0.17,1,0.0,7.0,7.0,6.0,6.0,5.333333333333333
TS_1_embed_P30N_C2N_trial_91,100.0,-0.4553755111306442,0.7203499999999782,0.225,1,0.0,18.0,18.0,11.0,11.0,4.266666666666667
TS_1_embed_P30N_C2N_trial_92,100.0,-0.8738731663527215,0.913613333333322,0.1425,1,0.0,13.0,13.0,19.0,19.0,9.433333333333334
TS_1_embed_P30N_C2N_trial_93,100.0,0.4441835715590598,0.3058199999999947,0.16,1,0.0,14.0,14.0,4.0,4.0,7.633333333333334
TS_1_embed_P30N_C2N_trial_94,100.0,-0.8983659720883717,0.9160533333333292,0.22,1,0.0,20.0,20.0,5.0,5.0,4.033333333333333
TS_1_embed_P30N_C2N_trial_95,100.0,-0.7390234522129623,0.7397366666666607,0.1,1,0.0,17.0,17.0,20.0,20.0,4.033333333333333
TS_1_embed_P30N_C2N_trial_96,100.0,0.8658728682878919,0.2057166666666652,0.145,1,0.0,15.0,15.0,10.0,10.0,9.8
TS_1_embed_P30N_C2N_trial_97,100.0,-0.9494684655813704,0.9717366666666544,0.2975,1,0.0,4.0,4.0,14.0,14.0,7.566666666666666
TS_1_embed_P30N_C2N_trial_98,100.0,-0.9921460858451931,0.9955899999999794,0.585,1,0.0,1.0,1.0,2.0,2.0,2.7333333333333334
TS_1_embed_P30N_C2N_trial_99,100.0,-0.3588264668711772,0.678016666666657,0.1075,1,0.0,18.0,18.0,16.0,16.0,4.1
TS_2_embed_P30N_C4N_trial_0,100.0,-0.9575718091374452,0.8756999999999933,0.313125,2,0.0,14.0,14.0,14.0,14.0,4.033333333333333
TS_2_embed_P30N_C4N_trial_1,100.0,-0.9809579668881764,0.8486133333333221,0.22,2,0.0,8.0,8.0,24.0,24.0,8.933333333333334
TS_2_embed_P30N_C4N_trial_2,100.0,-0.8601327933025565,0.7791966666666408,0.211875,2,0.0,14.0,14.0,28.0,28.0,2.466666666666667
TS_2_embed_P30N_C4N_trial_3,100.0,-0.8291286841763195,0.6258933333333276,0.17375,2,0.0,34.0,34.0,22.0,22.0,8.033333333333333
TS_2_embed_P30N_C4N_trial_4,100.0,-0.9779406500128736,0.9263799999999848,0.163125,2,0.0,24.0,24.0,28.0,28.0,2.9
TS_2_embed_P30N_C4N_trial_5,100.0,-0.763988229890707,0.5788033333333062,0.4206249999999999,2,0.0,28.0,28.0,4.0,4.0,3.7666666666666666
TS_2_embed_P30N_C4N_trial_6,100.0,-0.6082715086450071,0.3830133333333254,0.151875,2,0.0,30.0,30.0,26.0,26.0,7.233333333333333
TS_2_embed_P30N_C4N_trial_7,100.0,0.5898447280867452,0.1637933333333323,0.1125,2,0.0,34.0,34.0,40.0,40.0,7.233333333333333
TS_2_embed_P30N_C4N_trial_8,100.0,-0.8112649753265736,0.642586666666661,0.169375,2,0.0,22.0,22.0,32.0,32.0,7.033333333333333
TS_2_embed_P30N_C4N_trial_9,100.0,-0.9996876949188008,0.9979599999999896,0.24875,2,0.0,16.0,16.0,40.0,40.0,2.066666666666667
TS_2_embed_P30N_C4N_trial_10,100.0,-0.9626494501465218,0.926336666666664,0.19125,2,0.0,26.0,26.0,34.0,34.0,2.2666666666666666
TS_2_embed_P30N_C4N_trial_11,100.0,-0.5635394042280694,0.364243333333329,0.1831249999999999,2,0.0,16.0,16.0,18.0,18.0,7.033333333333333
TS_2_embed_P30N_C4N_trial_12,100.0,-0.9310565658578136,0.6418466666666599,0.2381249999999999,2,0.0,28.0,28.0,8.0,8.0,8.633333333333333
TS_2_embed_P30N_C4N_trial_13,100.0,-0.955659174702953,0.7854199999999912,0.19625,2,0.0,10.0,10.0,38.0,38.0,7.6
TS_2_embed_P30N_C4N_trial_14,100.0,-0.998001518044271,0.9978666666666623,0.344375,2,0.0,6.0,6.0,18.0,18.0,5.266666666666667
TS_2_embed_P30N_C4N_trial_15,100.0,-0.8484264759210192,0.704859999999991,0.245625,2,0.0,10.0,10.0,18.0,18.0,7.3
TS_2_embed_P30N_C4N_trial_16,100.0,-0.8424071046993267,0.7115899999999937,0.1725,2,0.0,22.0,22.0,22.0,22.0,2.5
TS_2_embed_P30N_C4N_trial_17,100.0,-0.9964037908308644,0.998166666666657,0.456875,2,0.0,2.0,2.0,22.0,22.0,4.533333333333333
TS_2_embed_P30N_C4N_trial_18,100.0,-0.423698835014096,0.3243366666666631,0.360625,2,0.0,24.0,24.0,6.0,6.0,3.8333333333333335
TS_2_embed_P30N_C4N_trial_19,100.0,-0.9096377229031298,0.903769999999989,0.34375,2,0.0,10.0,10.0,18.0,18.0,2.966666666666667
TS_2_embed_P30N_C4N_trial_20,100.0,-0.993259437841348,0.9803366666666566,0.7875,2,0.0,10.0,10.0,2.0,2.0,2.7
TS_2_embed_P30N_C4N_trial_21,100.0,-0.8490664202778286,0.6341133333333273,0.268125,2,0.0,22.0,22.0,8.0,8.0,10.166666666666666
TS_2_embed_P30N_C4N_trial_22,100.0,-0.8946244840162205,0.8191633333333272,0.2724999999999999,2,0.0,18.0,18.0,14.0,14.0,3.2666666666666666
TS_2_embed_P30N_C4N_trial_23,100.0,-0.7108954966084373,0.5011733333333246,0.16875,2,0.0,34.0,34.0,26.0,26.0,5.066666666666666
TS_2_embed_P30N_C4N_trial_24,100.0,-0.8780314169414,0.7709633333333282,0.206875,2,0.0,12.0,12.0,32.0,32.0,7.533333333333333
TS_2_embed_P30N_C4N_trial_25,100.0,-0.929887649321974,0.822699999999996,0.166875,2,0.0,34.0,34.0,30.0,30.0,2.333333333333333
TS_2_embed_P30N_C4N_trial_26,100.0,-0.9439708756302778,0.8970766666666486,0.18375,2,0.0,26.0,26.0,32.0,32.0,4.266666666666667
TS_2_embed_P30N_C4N_trial_27,100.0,-0.7153323371688401,0.5832133333333236,0.1575,2,0.0,34.0,34.0,28.0,28.0,7.866666666666666
TS_2_embed_P30N_C4N_trial_28,100.0,-0.7112386609709545,0.4932733333333297,0.221875,2,0.0,10.0,10.0,30.0,30.0,2.2333333333333334
TS_2_embed_P30N_C4N_trial_29,100.0,-0.5549009547159189,0.4951399999999908,0.223125,2,0.0,24.0,24.0,12.0,12.0,6.7
TS_2_embed_P30N_C4N_trial_30,100.0,-0.9281470994137664,0.7780033333333227,0.1825,2,0.0,20.0,20.0,24.0,24.0,6.466666666666667
TS_2_embed_P30N_C4N_trial_31,100.0,-0.9581069408000756,0.8841666666666469,0.25625,2,0.0,12.0,12.0,12.0,12.0,8.4
TS_2_embed_P30N_C4N_trial_32,100.0,-0.8387897575934781,0.653316666666655,0.168125,2,0.0,20.0,20.0,20.0,20.0,5.533333333333333
TS_2_embed_P30N_C4N_trial_33,100.0,-0.9911430636432792,0.9608733333333286,0.21375,2,0.0,14.0,14.0,32.0,32.0,6.666666666666667
TS_2_embed_P30N_C4N_trial_34,100.0,-0.9629719148604092,0.925063333333332,0.173125,2,0.0,24.0,24.0,36.0,36.0,3.033333333333333
TS_2_embed_P30N_C4N_trial_35,100.0,-0.9990541282673102,0.9966299999999816,0.6406250000000001,2,0.0,4.0,4.0,4.0,4.0,4.333333333333333
TS_2_embed_P30N_C4N_trial_36,100.0,-0.9546114984063352,0.9605199999999924,0.273125,2,0.0,18.0,18.0,26.0,26.0,4.6
TS_2_embed_P30N_C4N_trial_37,100.0,-0.5702004489380794,0.5616366666666436,0.33375,2,0.0,28.0,28.0,4.0,4.0,5.266666666666667
TS_2_embed_P30N_C4N_trial_38,100.0,-0.4938695765211078,0.2518499999999964,0.275625,2,0.0,24.0,24.0,10.0,10.0,4.366666666666666
TS_2_embed_P30N_C4N_trial_39,100.0,-0.9839320114217682,0.9803433333333138,0.3775,2,0.0,4.0,4.0,8.0,8.0,8.366666666666667
TS_2_embed_P30N_C4N_trial_40,100.0,-0.8101552501266492,0.651163333333326,0.195,2,0.0,20.0,20.0,28.0,28.0,6.133333333333334
TS_2_embed_P30N_C4N_trial_41,100.0,-0.2927388890224517,0.2004033333333313,0.208125,2,0.0,34.0,34.0,12.0,12.0,4.233333333333333
TS_2_embed_P30N_C4N_trial_42,100.0,-0.6155486708685054,0.3852066666666605,0.288125,2,0.0,32.0,32.0,4.0,4.0,6.8
TS_2_embed_P30N_C4N_trial_43,100.0,-0.3351385552472461,0.2953199999999884,0.4874999999999999,2,0.0,18.0,18.0,2.0,2.0,4.4
TS_2_embed_P30N_C4N_trial_44,100.0,-0.6149205192569239,0.3771466666666619,0.23875,2,0.0,36.0,36.0,8.0,8.0,4.266666666666667
TS_2_embed_P30N_C4N_trial_45,100.0,-0.998118241121614,0.9924533333333104,0.914375,2,0.0,4.0,4.0,2.0,2.0,3.7666666666666666
TS_2_embed_P30N_C4N_trial_46,100.0,-0.8052411373040556,0.534979999999988,0.140625,2,0.0,34.0,34.0,38.0,38.0,8.433333333333334
TS_2_embed_P30N_C4N_trial_47,100.0,-0.8164101953677148,0.6256166666666599,0.208125,2,0.0,22.0,22.0,18.0,18.0,9.466666666666669
TS_2_embed_P30N_C4N_trial_48,100.0,-0.9848332923970704,0.9810333333333136,0.6156250000000001,2,0.0,6.0,6.0,2.0,2.0,5.666666666666667
TS_2_embed_P30N_C4N_trial_49,100.0,-0.9943232488547666,0.9854266666666558,0.268125,2,0.0,6.0,6.0,32.0,32.0,9.7
TS_2_embed_P30N_C4N_trial_50,100.0,-0.9982698761938638,0.9950133333333152,0.27625,2,0.0,6.0,6.0,20.0,20.0,8.8
TS_2_embed_P30N_C4N_trial_51,100.0,-0.8557814820405927,0.5573099999999903,0.1725,2,0.0,40.0,40.0,12.0,12.0,9.633333333333333
TS_2_embed_P30N_C4N_trial_52,100.0,-1.0,0.9998766666666516,0.34375,2,0.0,2.0,2.0,20.0,20.0,9.833333333333334
TS_2_embed_P30N_C4N_trial_53,100.0,-0.2795977423570953,0.165999999999995,0.17375,2,0.0,40.0,40.0,18.0,18.0,4.8
TS_2_embed_P30N_C4N_trial_54,100.0,-0.8942643844561541,0.7917033333333264,0.17625,2,0.0,22.0,22.0,28.0,28.0,5.566666666666666
TS_2_embed_P30N_C4N_trial_55,100.0,-0.8574799912701299,0.6945999999999902,0.1875,2,0.0,30.0,30.0,12.0,12.0,7.766666666666667
TS_2_embed_P30N_C4N_trial_56,100.0,-0.996320834851443,0.9783033333333312,0.1674999999999999,2,0.0,30.0,30.0,26.0,26.0,6.933333333333334
TS_2_embed_P30N_C4N_trial_57,100.0,-0.8345694805139895,0.6883766666666593,0.1887499999999999,2,0.0,28.0,28.0,30.0,30.0,4.533333333333333
TS_2_embed_P30N_C4N_trial_58,100.0,-0.9775317027341364,0.9508299999999904,0.195625,2,0.0,12.0,12.0,40.0,40.0,8.833333333333334
TS_2_embed_P30N_C4N_trial_59,100.0,-0.005997799302598,0.4412733333333305,0.14875,2,0.0,26.0,26.0,40.0,40.0,2.433333333333333
TS_2_embed_P30N_C4N_trial_60,100.0,-0.942669705550748,0.5613533333333204,0.161875,2,0.0,22.0,22.0,24.0,24.0,9.433333333333334
TS_2_embed_P30N_C4N_trial_61,100.0,-0.6726422955638848,0.4519866666666587,0.170625,2,0.0,14.0,14.0,28.0,28.0,9.4
TS_2_embed_P30N_C4N_trial_62,100.0,-0.8592637583758121,0.668666666666655,0.181875,2,0.0,30.0,30.0,18.0,18.0,7.8
TS_2_embed_P30N_C4N_trial_63,100.0,-0.7778147557585224,0.570656666666657,0.16,2,0.0,34.0,34.0,30.0,30.0,4.1
TS_2_embed_P30N_C4N_trial_64,100.0,-0.7819914389021052,0.57822333333333,0.141875,2,0.0,30.0,30.0,34.0,34.0,4.866666666666666
TS_2_embed_P30N_C4N_trial_65,100.0,-0.9087095527852712,0.8258133333333226,0.360625,2,0.0,8.0,8.0,6.0,6.0,9.066666666666666
TS_2_embed_P30N_C4N_trial_66,100.0,-0.7826114159089302,0.5921599999999785,0.3249999999999999,2,0.0,32.0,32.0,4.0,4.0,3.8666666666666663
TS_2_embed_P30N_C4N_trial_67,100.0,-0.9471683506038076,0.8861633333332992,0.504375,2,0.0,12.0,12.0,10.0,10.0,1.9333333333333331
TS_2_embed_P30N_C4N_trial_68,100.0,-0.9855404920309894,0.968893333333326,0.21,2,0.0,10.0,10.0,18.0,18.0,9.466666666666669
TS_2_embed_P30N_C4N_trial_69,100.0,-1.0,0.9994766666666356,0.95875,2,0.0,2.0,2.0,2.0,2.0,3.933333333333333
TS_2_embed_P30N_C4N_trial_70,100.0,-0.926583896650494,0.8614066666666601,0.6131249999999999,2,0.0,18.0,18.0,6.0,6.0,2.3
TS_2_embed_P30N_C4N_trial_71,100.0,-0.9065458557868422,0.8143833333333206,0.223125,2,0.0,16.0,16.0,32.0,32.0,4.566666666666666
TS_2_embed_P30N_C4N_trial_72,100.0,-0.6628545243623942,0.4120066666666591,0.43,2,0.0,14.0,14.0,8.0,8.0,1.9666666666666663
TS_2_embed_P30N_C4N_trial_73,100.0,-0.7770335353845477,0.568663333333325,0.238125,2,0.0,20.0,20.0,8.0,8.0,6.166666666666667
TS_2_embed_P30N_C4N_trial_74,100.0,-0.964239281447382,0.9306566666666402,0.730625,2,0.0,6.0,6.0,2.0,2.0,3.6666666666666665
TS_2_embed_P30N_C4N_trial_75,100.0,-0.8319954209026948,0.517459999999991,0.228125,2,0.0,24.0,24.0,8.0,8.0,9.0
TS_2_embed_P30N_C4N_trial_76,100.0,-0.8365034234300789,0.7453066666666616,0.16375,2,0.0,30.0,30.0,22.0,22.0,3.7666666666666666
TS_2_embed_P30N_C4N_trial_77,100.0,-0.99557353783601,0.9986633333333248,0.32875,2,0.0,4.0,4.0,18.0,18.0,8.366666666666667
TS_2_embed_P30N_C4N_trial_78,100.0,-0.91541327759916,0.862466666666643,0.250625,2,0.0,18.0,18.0,16.0,16.0,3.7
TS_2_embed_P30N_C4N_trial_79,100.0,-0.7620345211749053,0.5479033333333211,0.2156249999999999,2,0.0,32.0,32.0,12.0,12.0,5.6
TS_2_embed_P30N_C4N_trial_80,100.0,-0.9402604104639132,0.8817833333333283,0.28,2,0.0,12.0,12.0,16.0,16.0,4.3
TS_2_embed_P30N_C4N_trial_81,100.0,-0.7548292019581204,0.5573599999999772,0.190625,2,0.0,14.0,14.0,32.0,32.0,6.466666666666667
TS_2_embed_P30N_C4N_trial_82,100.0,-0.8232022324300039,0.740886666666654,0.18125,2,0.0,16.0,16.0,34.0,34.0,10.266666666666667
TS_2_embed_P30N_C4N_trial_83,100.0,-0.3608050766726959,0.2390499999999953,0.235,2,0.0,30.0,30.0,6.0,6.0,5.333333333333333
TS_2_embed_P30N_C4N_trial_84,100.0,-0.8871602581255341,0.7289899999999933,0.155,2,0.0,32.0,32.0,32.0,32.0,6.8
TS_2_embed_P30N_C4N_trial_85,100.0,-0.5093581027597402,0.40997666666666,0.1699999999999999,2,0.0,34.0,34.0,14.0,14.0,6.6
TS_2_embed_P30N_C4N_trial_86,100.0,-0.9628748392958206,0.9355166666666648,0.258125,2,0.0,6.0,6.0,24.0,24.0,5.2
TS_2_embed_P30N_C4N_trial_87,100.0,-0.9901400530938012,0.9841666666666498,0.1962499999999999,2,0.0,16.0,16.0,34.0,34.0,6.9
TS_2_embed_P30N_C4N_trial_88,100.0,-0.9967740664188384,0.9966366666666424,0.2881249999999999,2,0.0,4.0,4.0,36.0,36.0,9.266666666666667
TS_2_embed_P30N_C4N_trial_89,100.0,-0.8121270975162983,0.6320266666666574,0.226875,2,0.0,14.0,14.0,18.0,18.0,5.666666666666667
TS_2_embed_P30N_C4N_trial_90,100.0,-0.9999399400102434,0.9997666666666658,0.39,2,0.0,2.0,2.0,40.0,40.0,5.366666666666666
TS_2_embed_P30N_C4N_trial_91,100.0,-0.9933843859083868,0.975589999999998,0.174375,2,0.0,22.0,22.0,40.0,40.0,6.533333333333333
TS_2_embed_P30N_C4N_trial_92,100.0,-0.7734279066523192,0.5232166666666608,0.428125,2,0.0,32.0,32.0,2.0,2.0,2.7
TS_2_embed_P30N_C4N_trial_93,100.0,-0.8276369281739174,0.6331499999999898,0.22625,2,0.0,14.0,14.0,12.0,12.0,8.933333333333334
TS_2_embed_P30N_C4N_trial_94,100.0,-0.9312618813884678,0.7763966666666638,0.2143749999999999,2,0.0,26.0,26.0,26.0,26.0,2.466666666666667
TS_2_embed_P30N_C4N_trial_95,100.0,0.8578876564425871,0.1385433333333312,0.1543749999999999,2,0.0,20.0,20.0,38.0,38.0,8.066666666666666
TS_2_embed_P30N_C4N_trial_96,100.0,-0.8507340298572572,0.5031166666666591,0.153125,2,0.0,38.0,38.0,28.0,28.0,4.8
TS_2_embed_P30N_C4N_trial_97,100.0,-0.6704229524969694,0.5454899999999867,0.166875,2,0.0,24.0,24.0,24.0,24.0,8.933333333333334
TS_2_embed_P30N_C4N_trial_98,100.0,-0.8780942096798261,0.8838733333333206,0.23125,2,0.0,8.0,8.0,30.0,30.0,9.666666666666666
TS_2_embed_P30N_C4N_trial_99,100.0,-0.745525358821993,0.5340766666666582,0.1525,2,0.0,38.0,38.0,38.0,38.0,3.333333333333333
TS_3_embed_P30N_C6N_trial_0,100.0,-0.9995513959365976,0.9978833333333216,0.4261111111111111,3,0.0,9.0,9.0,15.0,15.0,7.8
TS_3_embed_P30N_C6N_trial_1,100.0,-0.9447880219327436,0.8177733333333228,0.4719444444444444,3,0.0,36.0,36.0,3.0,3.0,8.433333333333334
TS_3_embed_P30N_C6N_trial_2,100.0,-0.965452379980305,0.8118133333333133,0.1924999999999999,3,0.0,48.0,48.0,42.0,42.0,9.366666666666667
TS_3_embed_P30N_C6N_trial_3,100.0,-0.9073218384030634,0.7036233333333233,0.2230555555555555,3,0.0,36.0,36.0,30.0,30.0,6.166666666666667
TS_3_embed_P30N_C6N_trial_4,100.0,-0.971758585717134,0.9320199999999992,0.2013888888888889,3,0.0,27.0,27.0,57.0,57.0,6.2
TS_3_embed_P30N_C6N_trial_5,100.0,-0.9412512414579012,0.8463333333333288,0.2033333333333333,3,0.0,27.0,27.0,60.0,60.0,2.9
TS_3_embed_P30N_C6N_trial_6,100.0,-0.7865593480549479,0.4323933333333248,0.2288888888888888,3,0.0,51.0,51.0,21.0,21.0,7.666666666666667
TS_3_embed_P30N_C6N_trial_7,100.0,-0.8915818241145119,0.6147866666666512,0.1819444444444444,3,0.0,54.0,54.0,30.0,30.0,9.5
TS_3_embed_P30N_C6N_trial_8,100.0,-0.9996541969916806,0.9911233333333268,0.2836111111111111,3,0.0,9.0,9.0,57.0,57.0,9.5
TS_3_embed_P30N_C6N_trial_9,100.0,-0.9762279848054792,0.9252399999999784,0.2241666666666666,3,0.0,24.0,24.0,54.0,54.0,8.5
TS_3_embed_P30N_C6N_trial_10,100.0,-0.9980695557114674,0.9873399999999826,0.2963888888888888,3,0.0,27.0,27.0,27.0,27.0,7.166666666666667
TS_3_embed_P30N_C6N_trial_11,100.0,-0.999994786206489,0.99739666666665,0.5800000000000001,3,0.0,6.0,6.0,15.0,15.0,5.266666666666667
TS_3_embed_P30N_C6N_trial_12,100.0,-0.9984567010931528,0.9932599999999974,0.4222222222222222,3,0.0,6.0,6.0,48.0,48.0,5.533333333333333
TS_3_embed_P30N_C6N_trial_13,100.0,-0.999999990033654,0.9981899999999932,0.4477777777777778,3,0.0,6.0,6.0,60.0,60.0,2.6
TS_3_embed_P30N_C6N_trial_14,100.0,-0.996647521708344,0.993299999999988,0.6163888888888889,3,0.0,6.0,6.0,18.0,18.0,3.9
TS_3_embed_P30N_C6N_trial_15,100.0,-0.853129372399729,0.6080599999999888,0.5574999999999999,3,0.0,48.0,48.0,3.0,3.0,2.433333333333333
TS_3_embed_P30N_C6N_trial_16,100.0,-0.994770336941716,0.9743533333333306,0.3552777777777778,3,0.0,12.0,12.0,48.0,48.0,2.7333333333333334
TS_3_embed_P30N_C6N_trial_17,100.0,-0.9521492768904062,0.8791966666666519,0.2330555555555555,3,0.0,24.0,24.0,60.0,60.0,5.533333333333333
TS_3_embed_P30N_C6N_trial_18,100.0,-1.0,0.9999433333333227,0.4449999999999999,3,0.0,3.0,3.0,48.0,48.0,6.466666666666667
TS_3_embed_P30N_C6N_trial_19,100.0,-0.9412094827754612,0.8647266666666625,0.3288888888888889,3,0.0,45.0,45.0,18.0,18.0,3.7
TS_3_embed_P30N_C6N_trial_20,100.0,-0.984736770971599,0.8583433333333262,0.2402777777777777,3,0.0,33.0,33.0,27.0,27.0,8.966666666666667
TS_3_embed_P30N_C6N_trial_21,100.0,-0.9985687504958513,0.9670933333333296,0.1783333333333333,3,0.0,57.0,57.0,45.0,45.0,4.3
TS_3_embed_P30N_C6N_trial_22,100.0,-0.9240190307145584,0.686216666666651,0.3525,3,0.0,54.0,54.0,6.0,6.0,7.633333333333334
TS_3_embed_P30N_C6N_trial_23,100.0,-0.996687730871342,0.9954666666666536,0.4772222222222222,3,0.0,12.0,12.0,15.0,15.0,7.466666666666667
TS_3_embed_P30N_C6N_trial_24,100.0,-0.9922019164752252,0.990673333333326,0.5674999999999999,3,0.0,9.0,9.0,30.0,30.0,4.433333333333334
TS_3_embed_P30N_C6N_trial_25,100.0,-0.9680461041269488,0.8567233333333194,0.27,3,0.0,33.0,33.0,15.0,15.0,8.8
TS_3_embed_P30N_C6N_trial_26,100.0,-0.9964239019461796,0.9400566666666454,0.3086111111111111,3,0.0,24.0,24.0,42.0,42.0,2.6666666666666665
TS_3_embed_P30N_C6N_trial_27,100.0,-0.9374241660852076,0.8038233333333201,0.1905555555555555,3,0.0,54.0,54.0,39.0,39.0,5.933333333333334
TS_3_embed_P30N_C6N_trial_28,100.0,-0.998817731651933,0.99585666666664,0.8483333333333333,3,0.0,12.0,12.0,3.0,3.0,3.6666666666666665
TS_3_embed_P30N_C6N_trial_29,100.0,-0.9999246556995725,0.9941533333333028,0.3519444444444444,3,0.0,15.0,15.0,33.0,33.0,7.0
TS_3_embed_P30N_C6N_trial_30,100.0,-0.8907383248334273,0.6031066666666615,0.1624999999999999,3,0.0,60.0,60.0,48.0,48.0,8.366666666666667
TS_3_embed_P30N_C6N_trial_31,100.0,-0.9992444417583616,0.995563333333328,0.2394444444444444,3,0.0,24.0,24.0,45.0,45.0,5.666666666666667
TS_3_embed_P30N_C6N_trial_32,100.0,-0.9974729357042512,0.9925666666666586,0.2758333333333333,3,0.0,15.0,15.0,39.0,39.0,7.8
TS_3_embed_P30N_C6N_trial_33,100.0,-0.9041482578773042,0.5342833333333283,0.1674999999999999,3,0.0,42.0,42.0,60.0,60.0,5.433333333333334
TS_3_embed_P30N_C6N_trial_34,100.0,-0.8822387750253929,0.586066666666659,0.2452777777777777,3,0.0,51.0,51.0,21.0,21.0,4.433333333333334
TS_3_embed_P30N_C6N_trial_35,100.0,-0.9709043403489778,0.9346833333333292,0.1822222222222222,3,0.0,48.0,48.0,51.0,51.0,8.4
TS_3_embed_P30N_C6N_trial_36,100.0,-0.8340688720696604,0.5477166666666539,0.2847222222222222,3,0.0,24.0,24.0,15.0,15.0,6.0
TS_3_embed_P30N_C6N_trial_37,100.0,-0.7518742916276754,0.2884899999999971,0.1813888888888888,3,0.0,45.0,45.0,36.0,36.0,7.366666666666666
TS_3_embed_P30N_C6N_trial_38,100.0,-0.9997632621979242,0.9986233333333108,0.7991666666666666,3,0.0,6.0,6.0,9.0,9.0,3.5
TS_3_embed_P30N_C6N_trial_39,100.0,-0.9994730722428729,0.9956599999999944,0.3066666666666667,3,0.0,27.0,27.0,27.0,27.0,5.6
TS_3_embed_P30N_C6N_trial_40,100.0,-0.9797362246932676,0.9288233333333178,0.3502777777777778,3,0.0,30.0,30.0,18.0,18.0,4.8
TS_3_embed_P30N_C6N_trial_41,100.0,-0.9800059857734535,0.7396866666666605,0.1855555555555555,3,0.0,54.0,54.0,30.0,30.0,9.0
TS_3_embed_P30N_C6N_trial_42,100.0,-0.9941694762727846,0.9846566666666547,0.9141666666666666,3,0.0,9.0,9.0,3.0,3.0,3.066666666666667
TS_3_embed_P30N_C6N_trial_43,100.0,-0.9993373127774492,0.997493333333322,0.7080555555555557,3,0.0,12.0,12.0,12.0,12.0,2.966666666666667
TS_3_embed_P30N_C6N_trial_44,100.0,-0.9999999963540538,0.9986033333333252,0.536111111111111,3,0.0,3.0,3.0,48.0,48.0,5.866666666666666
TS_3_embed_P30N_C6N_trial_45,100.0,-0.9072672705645992,0.7051533333333091,0.1775,3,0.0,60.0,60.0,42.0,42.0,4.6
TS_3_embed_P30N_C6N_trial_46,100.0,-0.988526487181043,0.9572833333333012,0.4691666666666667,3,0.0,15.0,15.0,18.0,18.0,4.033333333333333
TS_3_embed_P30N_C6N_trial_47,100.0,-0.7352010269991534,0.6296066666666561,0.1958333333333333,3,0.0,57.0,57.0,24.0,24.0,9.766666666666667
