,index,Team Size,CC AB,F1,Team_Strength,Core Density,Impurity,Self Activation Status
72,Random_Network_Density_above_20p_Impurity_below_40p_73,5,-0.7517223972991948,0.0,0.024399999999999995,80.0,40.0,With Self Activation
73,Random_Network_Density_above_20p_Impurity_below_40p_74,5,-0.2052644496465566,0.0048599999999999,0.011300000000000001,44.0,36.36363636363637,With Self Activation
74,Random_Network_Density_above_20p_Impurity_below_40p_75,5,-0.9999842666041266,0.9076966666666666,0.10500000000000002,88.0,22.727272727272727,With Self Activation
75,Random_Network_Density_above_20p_Impurity_below_40p_76,5,-0.8800027406302712,0.0,0.017400000000000002,60.0,40.0,With Self Activation
76,Random_Network_Density_above_20p_Impurity_below_40p_77,5,-0.9273914598723058,0.7042299999999999,0.16460000000000002,92.0,17.391304347826086,With Self Activation
77,Random_Network_Density_above_20p_Impurity_below_40p_78,5,-0.9148907545937209,0.1987866666666666,0.1242,44.0,18.181818181818183,With Self Activation
78,Random_Network_Density_above_20p_Impurity_below_40p_79,5,-0.8997879406345726,0.42384999999999984,0.0426,64.0,31.25,With Self Activation
79,Random_Network_Density_above_20p_Impurity_below_40p_80,5,-0.9995589005989177,0.8620033333333332,0.1126,92.0,21.73913043478261,With Self Activation
80,Random_Network_Density_above_20p_Impurity_below_40p_81,5,-0.7637505597729656,0.0,0.0437,40.0,20.0,With Self Activation
81,Random_Network_Density_above_20p_Impurity_below_40p_82,5,-0.9142177016038991,0.005666666666666599,0.0773,88.0,27.272727272727273,With Self Activation
82,Random_Network_Density_above_20p_Impurity_below_40p_83,5,-0.9078896582875704,0.4317033333333332,0.8340000000000001,24.0,0.0,With Self Activation
83,Random_Network_Density_above_20p_Impurity_below_40p_84,5,-0.65101768849768,0.2332366666666666,0.05879999999999999,80.0,30.0,With Self Activation
84,Random_Network_Density_above_20p_Impurity_below_40p_85,5,-0.9173877055288299,0.2903833333333332,0.21989999999999998,32.0,12.5,With Self Activation
85,Random_Network_Density_above_20p_Impurity_below_40p_86,5,-0.8922372451793223,0.0,0.017100000000000004,64.0,37.5,With Self Activation
86,Random_Network_Density_above_20p_Impurity_below_40p_87,5,-0.6089599233853548,0.1084366666666666,0.748,20.0,0.0,With Self Activation
87,Random_Network_Density_above_20p_Impurity_below_40p_88,5,-0.9998750282712554,6.666666666666668e-06,0.0614,88.0,27.272727272727273,With Self Activation
88,Random_Network_Density_above_20p_Impurity_below_40p_89,5,-0.9999999999999999,0.9999999999999999,0.976,76.0,0.0,With Self Activation
89,Random_Network_Density_above_20p_Impurity_below_40p_90,5,-0.9999999999999999,0.9999999999999999,0.5479,64.0,6.25,With Self Activation
90,Random_Network_Density_above_20p_Impurity_below_40p_91,5,-0.8680416516083411,0.08349666666666661,0.04899999999999999,100.0,36.0,With Self Activation
91,Random_Network_Density_above_20p_Impurity_below_40p_92,5,-0.9853628226635186,0.4329133333333332,0.0408,72.0,27.77777777777778,With Self Activation
92,Random_Network_Density_above_20p_Impurity_below_40p_93,5,-0.8623295281147338,0.21866333333333332,0.0936,48.0,25.0,With Self Activation
93,Random_Network_Density_above_20p_Impurity_below_40p_94,5,-0.43489566596232576,0.0,0.025799999999999997,36.0,33.333333333333336,With Self Activation
94,Random_Network_Density_above_20p_Impurity_below_40p_95,5,0.11290923448539304,0.0,0.0274,32.0,37.5,With Self Activation
95,Random_Network_Density_above_20p_Impurity_below_40p_96,5,-0.9482598837638853,0.66063,0.11989999999999999,88.0,22.727272727272727,With Self Activation
96,Random_Network_Density_above_20p_Impurity_below_40p_97,5,-0.9999992617915926,0.8057333333333332,0.3239,80.0,10.0,With Self Activation
97,Random_Network_Density_above_20p_Impurity_below_40p_98,5,-0.2848064872600163,0.0,0.0223,24.0,33.333333333333336,With Self Activation
98,Random_Network_Density_above_20p_Impurity_below_40p_99,5,-0.9999644116527667,0.97421,0.42580000000000007,100.0,8.0,With Self Activation
99,Random_Network_Density_above_20p_Impurity_below_40p_100,5,-0.770595038094734,0.1322699999999999,0.8,20.0,0.0,With Self Activation
100,Random_Network_Density_above_20p_Impurity_below_40p_101,5,-0.9999995244859041,0.9937766666666665,0.5975,84.0,4.761904761904762,With Self Activation
101,Random_Network_Density_above_20p_Impurity_below_40p_102,5,-1.0,1.0,0.956,56.00000000000001,0.0,With Self Activation
102,Random_Network_Density_above_20p_Impurity_below_40p_103,5,-0.9875660479587419,0.6876033333333333,0.8680000000000001,24.0,0.0,With Self Activation
103,Random_Network_Density_above_20p_Impurity_below_40p_104,5,-0.16186097797259283,0.0,0.08360000000000001,20.0,40.0,With Self Activation
104,Random_Network_Density_above_20p_Impurity_below_40p_105,5,-0.5104375768815743,0.0,0.014700000000000003,44.0,36.36363636363637,With Self Activation
105,Random_Network_Density_above_20p_Impurity_below_40p_106,5,-1.0,0.9876333333333334,0.9589999999999999,60.0,0.0,With Self Activation
106,Random_Network_Density_above_20p_Impurity_below_40p_107,5,-0.9999110201604177,0.8772233333333332,0.9199999999999999,36.0,0.0,With Self Activation
107,Random_Network_Density_above_20p_Impurity_below_40p_108,5,-0.9999957211736098,0.9870599999999999,0.9329999999999999,44.0,0.0,With Self Activation
108,Random_Network_Density_above_20p_Impurity_below_40p_109,5,-0.8045799248297277,0.0390999999999999,0.0572,48.0,25.0,With Self Activation
109,Random_Network_Density_above_20p_Impurity_below_40p_110,5,-0.9334448538157698,0.34948999999999997,0.044399999999999995,68.0,29.41176470588235,With Self Activation
110,Random_Network_Density_above_20p_Impurity_below_40p_111,5,-0.9814555302265358,0.7297833333333333,0.1383,44.0,18.181818181818183,With Self Activation
111,Random_Network_Density_above_20p_Impurity_below_40p_112,5,-0.999228355327331,0.9291933333333333,0.996,96.0,0.0,With Self Activation
112,Random_Network_Density_above_20p_Impurity_below_40p_113,5,-0.9002228150163432,0.0,0.0291,80.0,40.0,With Self Activation
113,Random_Network_Density_above_20p_Impurity_below_40p_114,5,-0.9999999576116546,0.9972233333333334,0.968,68.0,0.0,With Self Activation
114,Random_Network_Density_above_20p_Impurity_below_40p_115,5,-0.8707839081645715,0.18924999999999992,0.055999999999999994,32.0,25.0,With Self Activation
115,Random_Network_Density_above_20p_Impurity_below_40p_116,5,-1.0,1.0,0.9259999999999997,40.0,0.0,With Self Activation
116,Random_Network_Density_above_20p_Impurity_below_40p_117,5,-0.906113194648638,0.2162499999999999,0.11850000000000001,28.000000000000004,14.285714285714285,With Self Activation
117,Random_Network_Density_above_20p_Impurity_below_40p_118,5,-0.9998599831160669,1.6666666666666667e-05,0.0293,64.0,31.25,With Self Activation
118,Random_Network_Density_above_20p_Impurity_below_40p_119,5,-0.9999999999999999,0.9999999999999999,0.2204,84.0,14.285714285714286,With Self Activation
119,Random_Network_Density_above_20p_Impurity_below_40p_120,5,-0.9532573823341381,0.5568933333333332,0.1209,76.0,21.05263157894737,With Self Activation
120,Random_Network_Density_above_20p_Impurity_below_40p_121,5,-1.0,1.0,0.37370000000000003,84.0,9.523809523809524,With Self Activation
121,Random_Network_Density_above_20p_Impurity_below_40p_122,5,-0.8610421708584338,0.0,0.0639,84.0,28.571428571428573,With Self Activation
122,Random_Network_Density_above_20p_Impurity_below_40p_123,5,-0.8817503321309532,0.2888799999999999,0.08689999999999999,32.0,12.5,With Self Activation
123,Random_Network_Density_above_20p_Impurity_below_40p_124,5,-1.0,0.9999933333333335,0.29350000000000004,68.0,11.76470588235294,With Self Activation
124,Random_Network_Density_above_20p_Impurity_below_40p_125,5,-0.19915535160055922,0.0,0.031099999999999996,20.0,40.0,With Self Activation
125,Random_Network_Density_above_20p_Impurity_below_40p_126,5,-0.975052573204172,0.8106766666666666,0.1595,84.0,19.047619047619047,With Self Activation
126,Random_Network_Density_above_20p_Impurity_below_40p_127,5,-0.9991753954720846,2.3333333333333336e-05,0.016599999999999997,44.0,36.36363636363637,With Self Activation
127,Random_Network_Density_above_20p_Impurity_below_40p_128,5,-0.7396559455852857,0.1843666666666666,0.0713,64.0,25.0,With Self Activation
128,Random_Network_Density_above_20p_Impurity_below_40p_129,5,-0.8936403971172874,0.4997733333333333,0.3222,52.0,7.692307692307692,With Self Activation
129,Random_Network_Density_above_20p_Impurity_below_40p_130,5,-1.0,0.99997,0.3198,68.0,11.76470588235294,With Self Activation
130,Random_Network_Density_above_20p_Impurity_below_40p_131,5,-0.5165660768318492,0.0,0.1169,36.0,22.22222222222222,With Self Activation
131,Random_Network_Density_above_20p_Impurity_below_40p_132,5,-1.0,1.0,0.11890000000000002,88.0,22.727272727272727,With Self Activation
132,Random_Network_Density_above_20p_Impurity_below_40p_133,5,-0.8978105019759562,0.5532799999999999,0.2511,56.00000000000001,14.285714285714285,With Self Activation
133,Random_Network_Density_above_20p_Impurity_below_40p_134,5,-0.9999930389111767,0.9847666666666666,0.5302,60.0,6.666666666666667,With Self Activation
134,Random_Network_Density_above_20p_Impurity_below_40p_135,5,-0.9973438071977017,0.8876966666666666,0.9519999999999997,52.0,0.0,With Self Activation
135,Random_Network_Density_above_20p_Impurity_below_40p_136,5,-0.9999664450255713,0.9743066666666667,0.2844,96.0,12.5,With Self Activation
136,Random_Network_Density_above_20p_Impurity_below_40p_137,5,-0.9999999999999999,0.9892466666666666,0.4154,64.0,6.25,With Self Activation
137,Random_Network_Density_above_20p_Impurity_below_40p_138,5,-0.7459073533025472,0.0,0.045200000000000004,80.0,35.0,With Self Activation
138,Random_Network_Density_above_20p_Impurity_below_40p_139,5,-0.9445401484584792,0.6957766666666667,0.359,44.0,9.090909090909092,With Self Activation
139,Random_Network_Density_above_20p_Impurity_below_40p_140,5,-0.7870467987182604,0.2468199999999999,0.0728,88.0,27.272727272727273,With Self Activation
140,Random_Network_Density_above_20p_Impurity_below_40p_141,5,-1.0,0.9999999999999999,0.9639999999999999,64.0,0.0,With Self Activation
141,Random_Network_Density_above_20p_Impurity_below_40p_142,5,-0.877764887035157,0.0,0.049,76.0,31.57894736842105,With Self Activation
142,Random_Network_Density_above_20p_Impurity_below_40p_143,5,-0.3700967595992165,0.0371399999999999,0.058800000000000005,20.0,20.0,With Self Activation
143,Random_Network_Density_above_20p_Impurity_below_40p_144,5,-0.8129034795709594,0.27650666666666657,0.1144,36.0,22.22222222222222,With Self Activation
144,Random_Network_Density_above_20p_Impurity_below_40p_145,5,-0.9998551460116981,0.9577600000000002,0.46990000000000004,60.0,6.666666666666667,With Self Activation
145,Random_Network_Density_above_20p_Impurity_below_40p_146,5,-0.9943624016940306,0.9241799999999999,0.25710000000000005,84.0,14.285714285714286,With Self Activation
146,Random_Network_Density_above_20p_Impurity_below_40p_147,5,0.3370078589575309,0.0007566666666666,0.0368,60.0,33.333333333333336,With Self Activation
147,Random_Network_Density_above_20p_Impurity_below_40p_148,5,-0.5862775074963831,0.2007433333333332,0.1298,28.000000000000004,14.285714285714285,With Self Activation
148,Random_Network_Density_above_20p_Impurity_below_40p_149,5,-0.9318281316458331,0.3468833333333332,0.1014,32.0,12.5,With Self Activation
149,Random_Network_Density_above_20p_Impurity_below_40p_150,5,-0.6466177543354599,0.0,0.0628,44.0,27.272727272727273,With Self Activation
150,Random_Network_Density_above_20p_Impurity_below_40p_151,5,-0.9511362064010103,0.12371,0.03960000000000001,52.0,30.769230769230766,With Self Activation
151,Random_Network_Density_above_20p_Impurity_below_40p_152,5,-0.9443163589285324,0.024386666666666598,0.0458,44.0,27.272727272727273,With Self Activation
152,Random_Network_Density_above_20p_Impurity_below_40p_153,5,-0.6001957221211742,0.0,0.1017,64.0,25.0,With Self Activation
153,Random_Network_Density_above_20p_Impurity_below_40p_154,5,-0.9985017593268346,0.82965,0.2047,60.0,13.333333333333334,With Self Activation
154,Random_Network_Density_above_20p_Impurity_below_40p_155,5,0.08121450170041952,0.0262933333333332,0.025800000000000003,56.00000000000001,35.71428571428571,With Self Activation
155,Random_Network_Density_above_20p_Impurity_below_40p_156,5,-0.9493329241982296,0.7268866666666666,0.909,32.0,0.0,With Self Activation
156,Random_Network_Density_above_20p_Impurity_below_40p_157,5,-1.0,1.0,0.6465000000000001,92.0,4.3478260869565215,With Self Activation
157,Random_Network_Density_above_20p_Impurity_below_40p_158,5,-0.713347504472826,1.666666666666667e-05,0.0195,64.0,37.5,With Self Activation
158,Random_Network_Density_above_20p_Impurity_below_40p_159,5,-1.0,1.0,0.988,88.0,0.0,With Self Activation
159,Random_Network_Density_above_20p_Impurity_below_40p_160,5,-0.7485712164242591,0.0,0.010700000000000001,36.0,33.333333333333336,With Self Activation
160,Random_Network_Density_above_20p_Impurity_below_40p_161,5,-0.8287046626831904,0.5458166666666666,0.3256,32.0,12.5,With Self Activation
161,Random_Network_Density_above_20p_Impurity_below_40p_162,5,-0.9999999999999999,1.0,0.984,84.0,0.0,With Self Activation
162,Random_Network_Density_above_20p_Impurity_below_40p_163,5,-0.8975045642289258,0.5925366666666666,0.1804,56.00000000000001,14.285714285714285,With Self Activation
163,Random_Network_Density_above_20p_Impurity_below_40p_164,5,-0.8746871948792803,0.2913533333333332,0.81,20.0,0.0,With Self Activation
164,Random_Network_Density_above_20p_Impurity_below_40p_165,5,-0.9183128110775803,0.6245533333333333,0.04660000000000001,36.0,22.22222222222222,With Self Activation
165,Random_Network_Density_above_20p_Impurity_below_40p_166,5,-0.13769360122254098,0.0,0.0533,36.0,33.333333333333336,With Self Activation
166,Random_Network_Density_above_20p_Impurity_below_40p_167,5,-0.9999999999999999,0.9999999999999999,0.8250000000000002,24.0,0.0,With Self Activation
167,Random_Network_Density_above_20p_Impurity_below_40p_168,5,-0.9139905087709145,0.6677600000000001,0.17870000000000003,68.0,17.64705882352941,With Self Activation
168,Random_Network_Density_above_20p_Impurity_below_40p_169,5,-0.9676438481483112,0.5657433333333333,0.7850000000000001,20.0,0.0,With Self Activation
169,Random_Network_Density_above_20p_Impurity_below_40p_170,5,-0.862681750928516,0.1273399999999999,0.10789999999999998,40.0,20.0,With Self Activation
170,Random_Network_Density_above_20p_Impurity_below_40p_171,5,-0.6953367877443297,0.07162333333333329,0.13290000000000002,36.0,22.22222222222222,With Self Activation
171,Random_Network_Density_above_20p_Impurity_below_40p_172,5,-1.0,0.0,0.027299999999999994,32.0,37.5,With Self Activation
172,Random_Network_Density_above_20p_Impurity_below_40p_173,5,-0.8886152164845427,0.061159999999999895,0.0669,84.0,28.571428571428573,With Self Activation
173,Random_Network_Density_above_20p_Impurity_below_40p_174,5,-1.0,0.9960233333333333,0.9369999999999999,44.0,0.0,With Self Activation
174,Random_Network_Density_above_20p_Impurity_below_40p_175,5,-1.0,1.0,0.976,76.0,0.0,With Self Activation
175,Random_Network_Density_above_20p_Impurity_below_40p_176,5,0.3720184462049077,0.0,0.06620000000000001,24.0,33.333333333333336,With Self Activation
176,Random_Network_Density_above_20p_Impurity_below_40p_177,5,-0.9864031726513757,0.7251266666666666,0.791,20.0,0.0,With Self Activation
177,Random_Network_Density_above_20p_Impurity_below_40p_178,5,-0.2717104978825995,0.0,0.0204,56.00000000000001,35.71428571428571,With Self Activation
178,Random_Network_Density_above_20p_Impurity_below_40p_179,5,-0.8958522872047293,0.0,0.057800000000000004,92.0,30.434782608695656,With Self Activation
179,Random_Network_Density_above_20p_Impurity_below_40p_180,5,-0.9226179053176576,0.0,0.010499999999999999,40.0,40.0,With Self Activation
180,Random_Network_Density_above_20p_Impurity_below_40p_181,5,-0.9999999999999999,1.0,0.996,96.0,0.0,With Self Activation
181,Random_Network_Density_above_20p_Impurity_below_40p_182,5,-0.30954071856408216,0.00040999999999990003,0.014100000000000001,36.0,33.333333333333336,With Self Activation
182,Random_Network_Density_above_20p_Impurity_below_40p_183,5,-0.9999998871906826,0.9961433333333334,0.9799999999999999,80.0,0.0,With Self Activation
183,Random_Network_Density_above_20p_Impurity_below_40p_184,5,-0.9878728230500106,0.8023399999999998,0.39239999999999997,40.0,10.0,With Self Activation
184,Random_Network_Density_above_20p_Impurity_below_40p_185,5,-0.9167458215601989,0.7451433333333333,0.047700000000000006,40.0,30.0,With Self Activation
185,Random_Network_Density_above_20p_Impurity_below_40p_186,5,0.032984726236566196,0.0,0.04619999999999999,20.0,40.0,With Self Activation
186,Random_Network_Density_above_20p_Impurity_below_40p_187,5,-0.9353746880643325,0.5834433333333333,0.2349,56.00000000000001,14.285714285714285,With Self Activation
187,Random_Network_Density_above_20p_Impurity_below_40p_188,5,-0.8598191914008736,0.51884,0.052000000000000005,24.0,16.666666666666668,With Self Activation
188,Random_Network_Density_above_20p_Impurity_below_40p_189,5,-0.3514799902458048,0.0,0.0128,32.0,25.0,With Self Activation
189,Random_Network_Density_above_20p_Impurity_below_40p_190,5,-1.0,1.0,0.2295,60.0,13.333333333333334,With Self Activation
190,Random_Network_Density_above_20p_Impurity_below_40p_191,5,-0.9999430370155733,0.96915,0.20670000000000002,72.0,16.666666666666668,With Self Activation
191,Random_Network_Density_above_20p_Impurity_below_40p_192,5,-0.7903752122671079,0.0,0.1834,24.0,16.666666666666668,With Self Activation
192,Random_Network_Density_above_20p_Impurity_below_40p_193,5,-0.6350688244917376,0.0,0.22920000000000004,24.0,16.666666666666668,With Self Activation
193,Random_Network_Density_above_20p_Impurity_below_40p_194,5,-0.9929753997123286,0.8415066666666665,0.8999999999999999,32.0,0.0,With Self Activation
194,Random_Network_Density_above_20p_Impurity_below_40p_195,5,-0.75135476515695,0.15546999999999989,0.2601,28.000000000000004,14.285714285714285,With Self Activation
195,Random_Network_Density_above_20p_Impurity_below_40p_196,5,-0.8923432597981095,3.3333333333333337e-06,0.054,64.0,31.25,With Self Activation
196,Random_Network_Density_above_20p_Impurity_below_40p_197,5,-0.8945517135709907,0.0,0.0324,80.0,35.0,With Self Activation
197,Random_Network_Density_above_20p_Impurity_below_40p_198,5,-0.7199395628102745,0.4043466666666667,0.051699999999999996,48.0,25.0,With Self Activation
198,Random_Network_Density_above_20p_Impurity_below_40p_199,5,-0.9979790020295831,0.79884,0.1169,100.0,24.0,With Self Activation
199,Random_Network_Density_above_20p_Impurity_below_40p_200,5,-0.6412112102050731,0.0,0.0809,56.00000000000001,21.428571428571427,With Self Activation
200,Random_Network_Density_above_20p_Impurity_below_40p_201,5,-0.9999999999999999,1.0,0.9719999999999999,72.0,0.0,With Self Activation
201,Random_Network_Density_above_20p_Impurity_below_40p_202,5,-0.99997384711771,0.9471966666666667,0.9449999999999998,52.0,0.0,With Self Activation
202,Random_Network_Density_above_20p_Impurity_below_40p_203,5,-0.9164089175240634,0.46792333333333325,0.07880000000000001,88.0,27.272727272727273,With Self Activation
203,Random_Network_Density_above_20p_Impurity_below_40p_204,5,-0.9104363266033376,0.3554233333333333,0.10260000000000001,56.00000000000001,21.428571428571427,With Self Activation
204,Random_Network_Density_above_20p_Impurity_below_40p_205,5,-0.9169527857799223,0.0,0.0391,36.0,22.22222222222222,With Self Activation
205,Random_Network_Density_above_20p_Impurity_below_40p_206,5,-0.9197130930361457,0.6979733333333333,0.3626,44.0,9.090909090909092,With Self Activation
206,Random_Network_Density_above_20p_Impurity_below_40p_207,5,-1.0,1.0,0.4124,52.0,7.692307692307692,With Self Activation
207,Random_Network_Density_above_20p_Impurity_below_40p_208,5,-0.9997716277057306,0.9036899999999999,0.9259999999999999,40.0,0.0,With Self Activation
208,Random_Network_Density_above_20p_Impurity_below_40p_209,5,-0.8636175202185998,0.48782666666666663,0.8540000000000001,24.0,0.0,With Self Activation
209,Random_Network_Density_above_20p_Impurity_below_40p_210,5,-0.9426888982072933,0.6798233333333332,0.0923,92.0,26.08695652173913,With Self Activation
210,Random_Network_Density_above_20p_Impurity_below_40p_211,5,-0.9999661005101995,0.9712733333333332,0.5091,76.0,5.2631578947368425,With Self Activation
211,Random_Network_Density_above_20p_Impurity_below_40p_212,5,-0.920239960044462,0.4577599999999999,0.10350000000000001,68.0,23.52941176470588,With Self Activation
212,Random_Network_Density_above_20p_Impurity_below_40p_213,5,-0.9026274908224332,6.666666666666668e-06,0.07759999999999999,52.0,30.769230769230766,With Self Activation
213,Random_Network_Density_above_20p_Impurity_below_40p_214,5,-0.4153533800745817,0.20184,0.0736,24.0,16.666666666666668,With Self Activation
214,Random_Network_Density_above_20p_Impurity_below_40p_215,5,-1.0,1.0,0.48560000000000003,60.0,6.666666666666667,With Self Activation
215,Random_Network_Density_above_20p_Impurity_below_40p_216,5,-0.7498858969653729,0.09848,0.09890000000000002,52.0,23.076923076923077,With Self Activation
216,Random_Network_Density_above_20p_Impurity_below_40p_217,5,-0.9607930283062696,0.66943,0.050199999999999995,92.0,30.434782608695656,With Self Activation
217,Random_Network_Density_above_20p_Impurity_below_40p_218,5,-0.9178031537347006,0.0,0.3118,44.0,9.090909090909092,With Self Activation
218,Random_Network_Density_above_20p_Impurity_below_40p_219,5,-0.7140184934873481,0.0917299999999999,0.1036,24.0,16.666666666666668,With Self Activation
219,Random_Network_Density_above_20p_Impurity_below_40p_220,5,-0.8530144932085271,0.3377699999999999,0.801,20.0,0.0,With Self Activation
220,Random_Network_Density_above_20p_Impurity_below_40p_221,5,-0.9977531083292568,0.7537866666666666,0.25049999999999994,40.0,10.0,With Self Activation
221,Random_Network_Density_above_20p_Impurity_below_40p_222,5,-0.934528005248941,0.4593266666666666,0.885,28.000000000000004,0.0,With Self Activation
222,Random_Network_Density_above_20p_Impurity_below_40p_223,5,-0.9277802945270253,0.24142666666666662,0.06069999999999999,72.0,27.77777777777778,With Self Activation
223,Random_Network_Density_above_20p_Impurity_below_40p_224,5,-0.8458568465972595,0.0,0.0649,56.00000000000001,28.57142857142857,With Self Activation
224,Random_Network_Density_above_20p_Impurity_below_40p_225,5,-0.807398727817474,0.0584333333333332,0.0313,80.0,35.0,With Self Activation
225,Random_Network_Density_above_20p_Impurity_below_40p_226,5,-0.9999809379063173,0.9368933333333334,0.5223,68.0,5.88235294117647,With Self Activation
226,Random_Network_Density_above_20p_Impurity_below_40p_227,5,-0.9999979484775795,0.9898666666666667,0.40880000000000005,88.0,9.090909090909092,With Self Activation
227,Random_Network_Density_above_20p_Impurity_below_40p_228,5,-0.6395979202855013,0.1072166666666666,0.0714,68.0,23.52941176470588,With Self Activation
228,Random_Network_Density_above_20p_Impurity_below_40p_229,5,-0.9999999999999999,1.0,0.5325999999999999,84.0,4.761904761904762,With Self Activation
229,Random_Network_Density_above_20p_Impurity_below_40p_230,5,-0.9999994721218142,0.9935633333333334,0.964,64.0,0.0,With Self Activation
230,Random_Network_Density_above_20p_Impurity_below_40p_231,5,-1.0,0.9999999999999998,0.17340000000000003,92.0,17.391304347826086,With Self Activation
231,Random_Network_Density_above_20p_Impurity_below_40p_232,5,-0.6584025031977708,0.0,0.2884,24.0,16.666666666666668,With Self Activation
232,Random_Network_Density_above_20p_Impurity_below_40p_233,5,-0.6657514914080065,0.0,0.052099999999999994,68.0,29.41176470588235,With Self Activation
233,Random_Network_Density_above_20p_Impurity_below_40p_234,5,-0.9981467289596653,0.7278866666666666,0.3744,44.0,9.090909090909092,With Self Activation
234,Random_Network_Density_above_20p_Impurity_below_40p_235,5,-0.8740428979439263,0.6306999999999998,0.10670000000000002,68.0,23.52941176470588,With Self Activation
235,Random_Network_Density_above_20p_Impurity_below_40p_236,5,-0.6431025604585031,0.0,0.06060000000000001,52.0,30.769230769230766,With Self Activation
236,Random_Network_Density_above_20p_Impurity_below_40p_237,5,-0.9981808563937898,0.8156566666666666,0.9269999999999999,44.0,0.0,With Self Activation
237,Random_Network_Density_above_20p_Impurity_below_40p_238,5,-0.9192189120895329,0.5328933333333332,0.25980000000000003,60.0,13.333333333333334,With Self Activation
238,Random_Network_Density_above_20p_Impurity_below_40p_239,5,-0.9673288057565029,0.7740033333333334,0.9099999999999999,36.0,0.0,With Self Activation
239,Random_Network_Density_above_20p_Impurity_below_40p_240,5,-0.9999464152153325,0.94086,0.36769999999999997,52.0,7.692307692307692,With Self Activation
240,Random_Network_Density_above_20p_Impurity_below_40p_241,5,-0.9535132609210109,0.6521599999999999,0.3267,92.0,8.695652173913043,With Self Activation
241,Random_Network_Density_above_20p_Impurity_below_40p_242,5,-0.9999999999999999,1.0,0.47400000000000003,52.0,7.692307692307692,With Self Activation
242,Random_Network_Density_above_20p_Impurity_below_40p_243,5,-1.0,0.9999999999999998,0.9840000000000001,84.0,0.0,With Self Activation
243,Random_Network_Density_above_20p_Impurity_below_40p_244,5,-0.8725345940787796,0.70336,0.128,72.0,16.666666666666668,With Self Activation
244,Random_Network_Density_above_20p_Impurity_below_40p_245,5,-1.0,1.0,0.9139999999999999,36.0,0.0,With Self Activation
245,Random_Network_Density_above_20p_Impurity_below_40p_246,5,-0.6806298729676671,0.0,0.045700000000000005,44.0,27.272727272727273,With Self Activation
246,Random_Network_Density_above_20p_Impurity_below_40p_247,5,-0.9350450076659251,3.3333333333333337e-06,0.057999999999999996,72.0,27.77777777777778,With Self Activation
247,Random_Network_Density_above_20p_Impurity_below_40p_248,5,-0.8950894694392175,0.4995933333333333,0.06789999999999999,84.0,28.571428571428573,With Self Activation
248,Random_Network_Density_above_20p_Impurity_below_40p_249,5,-0.6781232920013451,0.0184433333333332,0.05740000000000001,64.0,31.25,With Self Activation
249,Random_Network_Density_above_20p_Impurity_below_40p_250,5,-0.9980499783407923,0.8978933333333332,0.20740000000000003,56.00000000000001,14.285714285714285,With Self Activation
250,Random_Network_Density_above_20p_Impurity_below_40p_251,5,0.7280717740076149,1.666666666666667e-05,0.0471,56.00000000000001,35.71428571428571,With Self Activation
251,Random_Network_Density_above_20p_Impurity_below_40p_252,5,-0.8726616473218894,0.0443999999999999,0.015200000000000002,48.0,33.333333333333336,With Self Activation
252,Random_Network_Density_above_20p_Impurity_below_40p_253,5,-0.10362398218291449,0.0,0.03560000000000001,96.0,37.5,With Self Activation
253,Random_Network_Density_above_20p_Impurity_below_40p_254,5,-0.9999999999999999,1.0,0.1722,84.0,19.047619047619047,With Self Activation
254,Random_Network_Density_above_20p_Impurity_below_40p_255,5,-0.9141802859027477,0.29694,0.8520000000000001,24.0,0.0,With Self Activation
255,Random_Network_Density_above_20p_Impurity_below_40p_256,5,-0.9189101779343484,0.5961366666666665,0.1522,88.0,18.181818181818183,With Self Activation
256,Random_Network_Density_above_20p_Impurity_below_40p_257,5,-1.0,0.7602133333333332,0.29590000000000005,24.0,16.666666666666668,With Self Activation
257,Random_Network_Density_above_20p_Impurity_below_40p_258,5,-0.9317530911391279,0.6816133333333334,0.8380000000000001,24.0,0.0,With Self Activation
258,Random_Network_Density_above_20p_Impurity_below_40p_259,5,-0.838959351372659,0.5238533333333334,0.060200000000000004,92.0,30.434782608695656,With Self Activation
259,Random_Network_Density_above_20p_Impurity_below_40p_260,5,-0.9830310316790829,0.0,0.10950000000000001,80.0,20.0,With Self Activation
260,Random_Network_Density_above_20p_Impurity_below_40p_261,5,0.011455683929547369,0.0063433333333333,0.0259,84.0,38.095238095238095,With Self Activation
261,Random_Network_Density_above_20p_Impurity_below_40p_262,5,-0.9999991422524684,0.9924399999999999,0.964,64.0,0.0,With Self Activation
262,Random_Network_Density_above_20p_Impurity_below_40p_263,5,-0.9788251057321493,0.57924,0.9139999999999999,36.0,0.0,With Self Activation
263,Random_Network_Density_above_20p_Impurity_below_40p_264,5,-0.7980887353394344,0.5949533333333332,0.2042,36.0,11.11111111111111,With Self Activation
264,Random_Network_Density_above_20p_Impurity_below_40p_265,5,-0.9999999628898086,0.9973366666666665,0.6137,80.0,5.0,With Self Activation
265,Random_Network_Density_above_20p_Impurity_below_40p_266,5,-1.0,0.9999999999999999,0.31479999999999997,76.0,10.526315789473685,With Self Activation
266,Random_Network_Density_above_20p_Impurity_below_40p_267,5,0.12080989141165162,0.0,0.0191,20.0,40.0,With Self Activation
267,Random_Network_Density_above_20p_Impurity_below_40p_268,5,-0.6144720621215267,0.0,0.018599999999999995,24.0,33.333333333333336,With Self Activation
