index,Core Density,CC AB,F1,Self Activation Status,Impurity
60_With Self Activation_Network_16,60,-0.9998956332323286,0.9080833333333334,With Self Activation,0.0
60_With Self Activation_Network_17,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_18,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_19,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_20,60,-0.9999999658129328,0.9974099999999998,With Self Activation,0.0
60_With Self Activation_Network_21,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_22,60,-0.9999935600500068,0.98586,With Self Activation,0.0
60_With Self Activation_Network_23,60,-0.9996665960327372,0.89877,With Self Activation,0.0
60_With Self Activation_Network_24,60,-0.9999958525048016,0.9878166666666666,With Self Activation,0.0
60_With Self Activation_Network_25,60,-0.9999982530157844,0.9904,With Self Activation,0.0
60_With Self Activation_Network_26,60,-0.999988472367012,0.9798433333333334,With Self Activation,0.0
60_With Self Activation_Network_27,60,-0.999987854976826,0.9813733333333332,With Self Activation,0.0
60_With Self Activation_Network_28,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_29,60,-0.9999985205007944,0.9910566666666668,With Self Activation,0.0
60_With Self Activation_Network_30,60,-0.9999911281862628,0.9834699999999998,With Self Activation,0.0
60_With Self Activation_Network_31,60,-0.9999967683477592,0.9882166666666664,With Self Activation,0.0
60_With Self Activation_Network_32,60,-0.9999937225692306,0.98435,With Self Activation,0.0
60_With Self Activation_Network_33,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_34,60,-0.9999964036693778,0.98059,With Self Activation,0.0
60_With Self Activation_Network_35,60,-0.9997287109532864,0.9479133333333332,With Self Activation,0.0
60_With Self Activation_Network_36,60,-0.9999897640664168,0.9826433333333332,With Self Activation,0.0
60_With Self Activation_Network_37,60,-0.9993648830097572,0.9150733333333332,With Self Activation,0.0
60_With Self Activation_Network_38,60,-0.9999931884584712,0.9848666666666668,With Self Activation,0.0
60_With Self Activation_Network_39,60,-0.9999991691296392,0.9925166666666666,With Self Activation,0.0
60_With Self Activation_Network_40,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_41,60,-0.9996930922454108,0.9431866666666666,With Self Activation,0.0
60_With Self Activation_Network_42,60,-0.9999621025577304,0.9313533333333333,With Self Activation,0.0
60_With Self Activation_Network_43,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_44,60,-0.9998938000380786,0.9507833333333334,With Self Activation,0.0
60_With Self Activation_Network_45,60,-0.9999970323359236,0.9885433333333332,With Self Activation,0.0
60_With Self Activation_Network_46,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_47,60,-0.9994653368945076,0.9303166666666666,With Self Activation,0.0
60_With Self Activation_Network_48,60,-1.0,0.99436,With Self Activation,0.0
60_With Self Activation_Network_49,60,-0.9999072926011248,0.9530966666666664,With Self Activation,0.0
60_With Self Activation_Network_50,60,-0.9991946571773752,0.92381,With Self Activation,0.0
60_With Self Activation_Network_51,60,-0.9999832847909516,0.9802766666666668,With Self Activation,0.0
60_With Self Activation_Network_52,60,-0.999994151376866,0.98432,With Self Activation,0.0
60_With Self Activation_Network_53,60,-0.9999574320942788,0.9689066666666666,With Self Activation,0.0
60_With Self Activation_Network_54,60,-0.9999993808050052,0.99321,With Self Activation,0.0
60_With Self Activation_Network_55,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_56,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_57,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_58,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_59,60,-0.9999987965878424,0.9915166666666668,With Self Activation,0.0
60_With Self Activation_Network_60,60,-0.9999992592190464,0.9927933333333332,With Self Activation,0.0
60_With Self Activation_Network_61,60,-0.9999972949957994,0.9889,With Self Activation,0.0
60_With Self Activation_Network_62,60,-0.9999862556340342,0.9808566666666666,With Self Activation,0.0
60_With Self Activation_Network_63,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_64,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_65,60,-0.9999747804111138,0.9664966666666666,With Self Activation,0.0
60_With Self Activation_Network_66,60,-0.9999885974171184,0.9735733333333332,With Self Activation,0.0
60_With Self Activation_Network_67,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_68,60,-0.9999484746386972,0.9632366666666664,With Self Activation,0.0
60_With Self Activation_Network_69,60,-0.9999809867676972,0.97162,With Self Activation,0.0
60_With Self Activation_Network_70,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_71,60,-0.9999899721160364,0.9828966666666664,With Self Activation,0.0
60_With Self Activation_Network_72,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_73,60,-0.9999978794899976,0.99032,With Self Activation,0.0
60_With Self Activation_Network_74,60,-0.999777541552624,0.9515033333333331,With Self Activation,0.0
60_With Self Activation_Network_75,60,-0.9999559271920764,0.9717033333333333,With Self Activation,0.0
60_With Self Activation_Network_76,60,-0.9999981072408504,0.9901333333333332,With Self Activation,0.0
60_With Self Activation_Network_77,60,-0.9996951438644875,0.94307,With Self Activation,0.0
60_With Self Activation_Network_78,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_79,60,-0.9999943771969668,0.9858066666666666,With Self Activation,0.0
60_With Self Activation_Network_80,60,-0.9999637027139392,0.97398,With Self Activation,0.0
60_With Self Activation_Network_81,60,-0.9999900706710024,0.9829966666666669,With Self Activation,0.0
60_With Self Activation_Network_82,60,-1.0,0.8946233333333333,With Self Activation,0.0
60_With Self Activation_Network_83,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_84,60,-0.9999978184715536,0.98966,With Self Activation,0.0
60_With Self Activation_Network_85,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_86,60,-1.0,0.9923666666666666,With Self Activation,0.0
60_With Self Activation_Network_87,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_88,60,-0.9999937506302596,0.9852933333333332,With Self Activation,0.0
60_With Self Activation_Network_89,60,-0.999996643600952,0.98806,With Self Activation,0.0
60_With Self Activation_Network_90,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_91,60,-0.9999699792109124,0.9429266666666668,With Self Activation,0.0
60_With Self Activation_Network_92,60,-0.9999959636544492,0.9872999999999998,With Self Activation,0.0
60_With Self Activation_Network_93,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_94,60,-0.9999976822966044,0.98946,With Self Activation,0.0
60_With Self Activation_Network_95,60,-1.0,0.9905033333333332,With Self Activation,0.0
60_With Self Activation_Network_96,60,-0.9999959263271576,0.9872666666666668,With Self Activation,0.0
60_With Self Activation_Network_97,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_98,60,-1.0,1.0,With Self Activation,0.0
60_With Self Activation_Network_99,60,-0.9999909629004704,0.98105,With Self Activation,0.0
72_With Self Activation_Network_0,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_1,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_2,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_3,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_4,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_5,72,-1.0,0.9901933333333331,With Self Activation,0.0
72_With Self Activation_Network_6,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_7,72,-0.9999457487580148,0.9623666666666668,With Self Activation,0.0
72_With Self Activation_Network_8,72,-0.9999865750865689,0.98051,With Self Activation,0.0
72_With Self Activation_Network_9,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_10,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_11,72,-0.9999984012078852,0.9906833333333334,With Self Activation,0.0
72_With Self Activation_Network_12,72,-0.9999997514251738,0.9949933333333334,With Self Activation,0.0
72_With Self Activation_Network_13,72,-1.0,0.9862333333333332,With Self Activation,0.0
72_With Self Activation_Network_14,72,-0.9999993245003715,0.9930033333333332,With Self Activation,0.0
72_With Self Activation_Network_15,72,-0.999998325058952,0.9898966666666666,With Self Activation,0.0
72_With Self Activation_Network_16,72,-0.9959682934449228,0.9574333333333334,With Self Activation,0.0
72_With Self Activation_Network_17,72,-0.9999946768688563,0.98707,With Self Activation,0.0
72_With Self Activation_Network_18,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_19,72,-0.999996138929061,0.98815,With Self Activation,0.0
72_With Self Activation_Network_20,72,-0.9999971000424672,0.9894166666666666,With Self Activation,0.0
72_With Self Activation_Network_21,72,-0.9999927857005582,0.97522,With Self Activation,0.0
72_With Self Activation_Network_22,72,-1.0,0.9999999999999998,With Self Activation,0.0
72_With Self Activation_Network_23,72,-0.9999999435618516,0.99695,With Self Activation,0.0
72_With Self Activation_Network_24,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_25,72,-0.9999996987464904,0.9946633333333336,With Self Activation,0.0
72_With Self Activation_Network_26,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_27,72,-0.9999889992494846,0.9808433333333332,With Self Activation,0.0
72_With Self Activation_Network_28,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_29,72,-0.9999979913559504,0.9859666666666668,With Self Activation,0.0
72_With Self Activation_Network_30,72,-0.9999833415696456,0.97803,With Self Activation,0.0
72_With Self Activation_Network_31,72,-0.9999998511319752,0.9960733333333333,With Self Activation,0.0
72_With Self Activation_Network_32,72,-0.9999222435275136,0.9625533333333331,With Self Activation,0.0
72_With Self Activation_Network_33,72,-1.0,0.99599,With Self Activation,0.0
72_With Self Activation_Network_34,72,-1.0,0.9948099999999998,With Self Activation,0.0
72_With Self Activation_Network_35,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_36,72,-0.999999846044361,0.9957366666666668,With Self Activation,0.0
72_With Self Activation_Network_37,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_38,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_39,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_40,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_41,72,-0.9999999463124708,0.9969933333333332,With Self Activation,0.0
72_With Self Activation_Network_42,72,-0.9999989180657242,0.99181,With Self Activation,0.0
72_With Self Activation_Network_43,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_44,72,-0.9999804713267204,0.9788633333333332,With Self Activation,0.0
72_With Self Activation_Network_45,72,-0.9999940639563862,0.9813633333333334,With Self Activation,0.0
72_With Self Activation_Network_46,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_47,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_48,72,-0.9999996568518624,0.9944233333333332,With Self Activation,0.0
72_With Self Activation_Network_49,72,-0.9999948254807391,0.9862033333333332,With Self Activation,0.0
72_With Self Activation_Network_50,72,-0.9999997926781382,0.9952833333333332,With Self Activation,0.0
72_With Self Activation_Network_51,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_52,72,-0.999993492381883,0.9850733333333334,With Self Activation,0.0
72_With Self Activation_Network_53,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_54,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_55,72,-0.9999997946901328,0.9952933333333334,With Self Activation,0.0
72_With Self Activation_Network_56,72,-0.9999979622690744,0.9905066666666666,With Self Activation,0.0
72_With Self Activation_Network_57,72,-0.9999890428805804,0.9825366666666664,With Self Activation,0.0
72_With Self Activation_Network_58,72,-0.9999999009764512,0.9963,With Self Activation,0.0
72_With Self Activation_Network_59,72,-0.999951822076774,0.9701533333333332,With Self Activation,0.0
72_With Self Activation_Network_60,72,-0.999989059069556,0.9749033333333332,With Self Activation,0.0
72_With Self Activation_Network_61,72,-0.9999956553990136,0.98632,With Self Activation,0.0
72_With Self Activation_Network_62,72,-0.9999990521000788,0.9921733333333334,With Self Activation,0.0
72_With Self Activation_Network_63,72,-0.999979463746826,0.97625,With Self Activation,0.0
72_With Self Activation_Network_64,72,-0.9999996394880984,0.9943333333333332,With Self Activation,0.0
72_With Self Activation_Network_65,72,-0.9999329940180468,0.96855,With Self Activation,0.0
72_With Self Activation_Network_66,72,-0.999989978431124,0.9823933333333332,With Self Activation,0.0
72_With Self Activation_Network_67,72,-0.9999882806075052,0.9821533333333332,With Self Activation,0.0
72_With Self Activation_Network_68,72,-0.999998564672562,0.99101,With Self Activation,0.0
72_With Self Activation_Network_69,72,-0.9999999847386942,0.9980233333333332,With Self Activation,0.0
72_With Self Activation_Network_70,72,-1.0,0.9844066666666668,With Self Activation,0.0
72_With Self Activation_Network_71,72,-0.9999885427798152,0.9830933333333332,With Self Activation,0.0
72_With Self Activation_Network_72,72,-0.9998483847618498,0.9569166666666666,With Self Activation,0.0
72_With Self Activation_Network_73,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_74,72,-0.9999995644273488,0.9910966666666664,With Self Activation,0.0
72_With Self Activation_Network_75,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_76,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_77,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_78,72,-0.9999999100886736,0.99643,With Self Activation,0.0
72_With Self Activation_Network_79,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_80,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_81,72,-0.9999892903189808,0.9833666666666668,With Self Activation,0.0
72_With Self Activation_Network_82,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_83,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_84,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_85,72,-0.999999793436622,0.9952833333333332,With Self Activation,0.0
72_With Self Activation_Network_86,72,-0.9999994286905024,0.9930033333333332,With Self Activation,0.0
72_With Self Activation_Network_87,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_88,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_89,72,-0.9999984886260286,0.9915066666666664,With Self Activation,0.0
72_With Self Activation_Network_90,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_91,72,-0.9999801318654956,0.9783466666666668,With Self Activation,0.0
72_With Self Activation_Network_92,72,-0.9999969844549615,0.9884733333333332,With Self Activation,0.0
72_With Self Activation_Network_93,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_94,72,-0.9999995444875208,0.9938733333333332,With Self Activation,0.0
72_With Self Activation_Network_95,72,-1.0,1.0,With Self Activation,0.0
72_With Self Activation_Network_96,72,-0.9999996891490484,0.99461,With Self Activation,0.0
72_With Self Activation_Network_97,72,-0.9999942671145806,0.9812633333333334,With Self Activation,0.0
72_With Self Activation_Network_98,72,-0.9999750530542344,0.9763333333333332,With Self Activation,0.0
72_With Self Activation_Network_99,72,-0.9999999217525783,0.9965933333333332,With Self Activation,0.0
80_With Self Activation_Network_0,80,-0.999989591297976,0.9830666666666664,With Self Activation,0.0
80_With Self Activation_Network_1,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_2,80,-0.9999999463101192,0.99699,With Self Activation,0.0
80_With Self Activation_Network_3,80,-0.999999952922891,0.9971233333333334,With Self Activation,0.0
80_With Self Activation_Network_4,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_5,80,-0.9999933016008634,0.9857966666666668,With Self Activation,0.0
80_With Self Activation_Network_6,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_7,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_8,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_9,80,-0.999999961611197,0.9973066666666666,With Self Activation,0.0
80_With Self Activation_Network_10,80,-0.9999972577778644,0.9888133333333332,With Self Activation,0.0
80_With Self Activation_Network_11,80,-0.9999984865400536,0.99084,With Self Activation,0.0
80_With Self Activation_Network_12,80,-0.9999999633487128,0.9973566666666668,With Self Activation,0.0
80_With Self Activation_Network_13,80,-0.9999997454690388,0.99495,With Self Activation,0.0
80_With Self Activation_Network_14,80,-0.9999987434054586,0.9918633333333332,With Self Activation,0.0
80_With Self Activation_Network_15,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_16,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_17,80,-0.9999996024747316,0.99411,With Self Activation,0.0
80_With Self Activation_Network_18,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_19,80,-0.9999996453056744,0.9943599999999998,With Self Activation,0.0
80_With Self Activation_Network_20,80,-0.9999993916727202,0.99324,With Self Activation,0.0
80_With Self Activation_Network_21,80,-0.9999984626463724,0.99139,With Self Activation,0.0
80_With Self Activation_Network_22,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_23,80,-0.9999995813051162,0.9940366666666668,With Self Activation,0.0
80_With Self Activation_Network_24,80,-0.9999999840309132,0.9979866666666668,With Self Activation,0.0
80_With Self Activation_Network_25,80,-1.0,0.9968533333333334,With Self Activation,0.0
80_With Self Activation_Network_26,80,-0.9999999230519616,0.9966133333333334,With Self Activation,0.0
80_With Self Activation_Network_27,80,-0.9999993127254984,0.9933666666666666,With Self Activation,0.0
80_With Self Activation_Network_28,80,-0.9999294849886212,0.9684266666666664,With Self Activation,0.0
80_With Self Activation_Network_29,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_30,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_31,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_32,80,-0.9999967736404032,0.9890333333333332,With Self Activation,0.0
80_With Self Activation_Network_33,80,-0.999999948815928,0.9970366666666666,With Self Activation,0.0
80_With Self Activation_Network_34,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_35,80,-0.999995192472016,0.9840533333333332,With Self Activation,0.0
80_With Self Activation_Network_36,80,-0.9999905798397464,0.9810033333333334,With Self Activation,0.0
80_With Self Activation_Network_37,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_38,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_39,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_40,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_41,80,-0.999985375704758,0.9811533333333332,With Self Activation,0.0
80_With Self Activation_Network_42,80,-0.9999999680742744,0.9974666666666664,With Self Activation,0.0
80_With Self Activation_Network_43,80,-0.9998629444204312,0.95734,With Self Activation,0.0
80_With Self Activation_Network_44,80,-0.999920120615372,0.96677,With Self Activation,0.0
80_With Self Activation_Network_45,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_46,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_47,80,-0.9999998633873028,0.99618,With Self Activation,0.0
80_With Self Activation_Network_48,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_49,80,-0.999999773502289,0.9951233333333334,With Self Activation,0.0
80_With Self Activation_Network_50,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_51,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_52,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_53,80,-0.999999603915104,0.99413,With Self Activation,0.0
80_With Self Activation_Network_54,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_55,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_56,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_57,80,-0.9999879220856172,0.9828466666666666,With Self Activation,0.0
80_With Self Activation_Network_58,80,-0.9999982993783813,0.9906466666666666,With Self Activation,0.0
80_With Self Activation_Network_59,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_60,80,-0.9999965154193552,0.98786,With Self Activation,0.0
80_With Self Activation_Network_61,80,-0.999999604273396,0.9945666666666666,With Self Activation,0.0
80_With Self Activation_Network_62,80,-0.9999966511363338,0.9887333333333332,With Self Activation,0.0
80_With Self Activation_Network_63,80,-0.999993221131403,0.9819766666666666,With Self Activation,0.0
80_With Self Activation_Network_64,80,-0.999999378039326,0.9931933333333334,With Self Activation,0.0
80_With Self Activation_Network_65,80,-0.9999842275567202,0.98074,With Self Activation,0.0
80_With Self Activation_Network_66,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_67,80,-1.0,0.99521,With Self Activation,0.0
80_With Self Activation_Network_68,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_69,80,-0.999995343371345,0.9871933333333334,With Self Activation,0.0
80_With Self Activation_Network_70,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_71,80,-0.9999974932953712,0.9893433333333332,With Self Activation,0.0
80_With Self Activation_Network_72,80,-0.9999999335315476,0.9967766666666666,With Self Activation,0.0
80_With Self Activation_Network_73,80,-0.9999999661771134,0.9974233333333332,With Self Activation,0.0
80_With Self Activation_Network_74,80,-0.9999916920602744,0.9824866666666668,With Self Activation,0.0
80_With Self Activation_Network_75,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_76,80,-0.9999999071219132,0.9963933333333332,With Self Activation,0.0
80_With Self Activation_Network_77,80,-0.9999972748034576,0.9895366666666668,With Self Activation,0.0
80_With Self Activation_Network_78,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_79,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_80,80,-0.9999999237229262,0.9966199999999998,With Self Activation,0.0
80_With Self Activation_Network_81,80,-0.9999992770542836,0.99283,With Self Activation,0.0
80_With Self Activation_Network_82,80,-0.9999999497188982,0.9970533333333332,With Self Activation,0.0
80_With Self Activation_Network_83,80,-0.9999787290205422,0.9789566666666666,With Self Activation,0.0
80_With Self Activation_Network_84,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_85,80,-0.999999878189932,0.9960333333333332,With Self Activation,0.0
80_With Self Activation_Network_86,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_87,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_88,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_89,80,-0.9999956500964564,0.9878266666666666,With Self Activation,0.0
80_With Self Activation_Network_90,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_91,80,-0.999879760985273,0.96263,With Self Activation,0.0
80_With Self Activation_Network_92,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_93,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_94,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_95,80,-0.9999981214871558,0.9908333333333332,With Self Activation,0.0
80_With Self Activation_Network_96,80,-0.9999990131556744,0.99221,With Self Activation,0.0
80_With Self Activation_Network_97,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_98,80,-1.0,1.0,With Self Activation,0.0
80_With Self Activation_Network_99,80,-0.9999996988658988,0.99466,With Self Activation,0.0
92_With Self Activation_Network_0,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_1,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_2,92,-0.9999990402103942,0.99211,With Self Activation,0.0
92_With Self Activation_Network_3,92,-0.9999968491882376,0.98827,With Self Activation,0.0
92_With Self Activation_Network_4,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_5,92,-0.9999995368399108,0.99422,With Self Activation,0.0
92_With Self Activation_Network_6,92,-0.9997531197244164,0.9508899999999998,With Self Activation,0.0
92_With Self Activation_Network_7,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_8,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_9,92,-0.9999945499457008,0.9866266666666668,With Self Activation,0.0
92_With Self Activation_Network_10,92,-0.999499722696964,0.9377433333333334,With Self Activation,0.0
92_With Self Activation_Network_11,92,-0.9999987377235656,0.9918533333333333,With Self Activation,0.0
92_With Self Activation_Network_12,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_13,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_14,92,-0.999909561730465,0.9649733333333332,With Self Activation,0.0
92_With Self Activation_Network_15,92,-0.9999925495579658,0.9843633333333334,With Self Activation,0.0
92_With Self Activation_Network_16,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_17,92,-0.9998036967487364,0.9550733333333332,With Self Activation,0.0
92_With Self Activation_Network_18,92,-0.9999999828043016,0.9979399999999998,With Self Activation,0.0
92_With Self Activation_Network_19,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_20,92,-0.9999964781030604,0.9883433333333334,With Self Activation,0.0
92_With Self Activation_Network_21,92,-0.9999851769737635,0.9808833333333332,With Self Activation,0.0
92_With Self Activation_Network_22,92,-0.9999999842880908,0.9979966666666666,With Self Activation,0.0
92_With Self Activation_Network_23,92,-0.9999989078742666,0.99222,With Self Activation,0.0
92_With Self Activation_Network_24,92,-0.9999996381471404,0.99431,With Self Activation,0.0
92_With Self Activation_Network_25,92,-0.999999627948589,0.9942566666666666,With Self Activation,0.0
92_With Self Activation_Network_26,92,-0.999997123117238,0.98862,With Self Activation,0.0
92_With Self Activation_Network_27,92,-0.9999996119829144,0.9941766666666666,With Self Activation,0.0
92_With Self Activation_Network_28,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_29,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_30,92,-0.9999954847926472,0.9872999999999998,With Self Activation,0.0
92_With Self Activation_Network_31,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_32,92,-0.999999066833996,0.9921833333333332,With Self Activation,0.0
92_With Self Activation_Network_33,92,-0.9999321839805128,0.9689966666666664,With Self Activation,0.0
92_With Self Activation_Network_34,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_35,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_36,92,-0.9999998999608144,0.9962933333333333,With Self Activation,0.0
92_With Self Activation_Network_37,92,-0.999999069103202,0.9921866666666666,With Self Activation,0.0
92_With Self Activation_Network_38,92,-0.9999988412004872,0.9922,With Self Activation,0.0
92_With Self Activation_Network_39,92,-0.9999349947801954,0.9687066666666666,With Self Activation,0.0
92_With Self Activation_Network_40,92,-0.999997092690012,0.9885733333333332,With Self Activation,0.0
92_With Self Activation_Network_41,92,-0.9999918033154926,0.98437,With Self Activation,0.0
92_With Self Activation_Network_42,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_43,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_44,92,-0.99986939625647,0.9613366666666666,With Self Activation,0.0
92_With Self Activation_Network_45,92,-0.9999977878595684,0.99009,With Self Activation,0.0
92_With Self Activation_Network_46,92,-0.9999885985733572,0.9825366666666666,With Self Activation,0.0
92_With Self Activation_Network_47,92,-0.9999537114264556,0.9728433333333332,With Self Activation,0.0
92_With Self Activation_Network_48,92,-0.9999824103630218,0.9801633333333332,With Self Activation,0.0
92_With Self Activation_Network_49,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_50,92,-0.999982767298651,0.9803,With Self Activation,0.0
92_With Self Activation_Network_51,92,-0.9999969058337156,0.9883466666666666,With Self Activation,0.0
92_With Self Activation_Network_52,92,-1.0,1.0,With Self Activation,0.0
92_With Self Activation_Network_53,92,-0.999842624599011,0.9588133333333332,With Self Activation,0.0
